Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
5	SORBI_3005G041700	AEG_o_30_2_,DG_38_3_,PC_38_2_,PC_38_3_,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_MG,Sum_DGDG_Sum_GalCer,Sum_TG,TG_50_3_,TG_50_6_,TG_52_5_,TG_52_6_,TG_52_7_,TG_54_8_,TG_54_9_,TG_56_4_,TG_56_5_,TG_56_8_,TG_56_9_	45,20,15,21,70,24,61,10,10,13,20,50,37,17,27,8,71,62,85	SNP_3848406,SNP_3850277,SNP_3850986,SNP_3850986,SNP_3851087,SNP_3850718,SNP_3851087,SNP_3854189,SNP_3851091,SNP_3851004,SNP_3850986,SNP_3850807,SNP_3854696,SNP_3850986,SNP_3850986,SNP_3854698,SNP_3850986,SNP_3850986,SNP_3848406	4.960054e-15,8.022854e-10,1.703414e-18,5.134263e-12,6.296706e-08,4.768081e-09,9.32811e-08,8.831966e-13,2.266201e-13,7.135519e-14,6.261336e-20,3.34335e-39,2.280158e-09,2.336293e-15,3.984872e-24,1.362047e-14,7.686025e-67,3.122814e-08,3.888805e-10	19
5	SORBI_3005G041900	AEG_o_30_2_,DG_38_3_,PC_38_2_,PC_38_3_,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_MG,Sum_DGDG_Sum_GalCer,Sum_TG,TG_50_3_,TG_50_6_,TG_52_5_,TG_52_6_,TG_52_7_,TG_54_8_,TG_54_9_,TG_56_4_,TG_56_5_,TG_56_8_,TG_56_9_	22,19,11,23,58,18,58,8,5,2,16,38,33,10,17,11,69,63,80	SNP_3863979,SNP_3869181,SNP_3866404,SNP_3867080,SNP_3863926,SNP_3873878,SNP_3863926,SNP_3870256,SNP_3870892,SNP_3875200,SNP_3869794,SNP_3867080,SNP_3870892,SNP_3874674,SNP_3871035,SNP_3875200,SNP_3867080,SNP_3867962,SNP_3864748	4.960054e-15,8.022854e-10,1.703414e-18,5.134263e-12,9.078881e-08,4.768081e-09,3.188543e-08,8.831966e-13,2.266201e-13,7.135519e-14,6.261336e-20,3.34335e-39,2.280158e-09,2.336293e-15,3.984872e-24,1.362047e-14,7.686025e-67,3.122814e-08,3.888805e-10	19
5	SORBI_3005G042000	AEG_o_30_2_,DG_38_3_,PC_38_2_,PC_38_3_,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_MG,Sum_DGDG_Sum_GalCer,Sum_TG,TG_50_3_,TG_50_6_,TG_52_5_,TG_52_6_,TG_52_7_,TG_54_8_,TG_54_9_,TG_56_4_,TG_56_5_,TG_56_8_,TG_56_9_	22,21,11,24,59,19,58,8,5,2,18,38,33,10,17,11,71,64,81	SNP_3863979,SNP_3869181,SNP_3866404,SNP_3867080,SNP_3863926,SNP_3873878,SNP_3863926,SNP_3870256,SNP_3870892,SNP_3875200,SNP_3869794,SNP_3867080,SNP_3870892,SNP_3874674,SNP_3871035,SNP_3875200,SNP_3867080,SNP_3867962,SNP_3864748	4.960054e-15,8.022854e-10,1.703414e-18,5.134263e-12,9.078881e-08,4.768081e-09,3.188543e-08,8.831966e-13,2.266201e-13,7.135519e-14,6.261336e-20,3.34335e-39,2.280158e-09,2.336293e-15,3.984872e-24,1.362047e-14,7.686025e-67,3.122814e-08,3.888805e-10	19
5	SORBI_3005G042100	AEG_o_30_2_,DG_38_3_,PC_38_2_,PC_38_3_,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_MG,Sum_DGDG_Sum_GalCer,Sum_TG,TG_50_3_,TG_50_6_,TG_52_5_,TG_52_6_,TG_52_7_,TG_54_8_,TG_54_9_,TG_56_4_,TG_56_5_,TG_56_8_,TG_56_9_	8,25,11,25,54,19,57,18,6,2,27,39,40,15,20,11,75,70,81	SNP_3865765,SNP_3869181,SNP_3866404,SNP_3867080,SNP_3865765,SNP_3873878,SNP_3866567,SNP_3870256,SNP_3870892,SNP_3875200,SNP_3869794,SNP_3867080,SNP_3870892,SNP_3874674,SNP_3871035,SNP_3875200,SNP_3867080,SNP_3867962,SNP_3866182	4.960054e-15,8.022854e-10,1.703414e-18,5.134263e-12,9.078881e-08,4.768081e-09,3.188543e-08,8.831966e-13,2.266201e-13,7.135519e-14,6.261336e-20,3.34335e-39,2.280158e-09,2.336293e-15,3.984872e-24,1.362047e-14,7.686025e-67,3.122814e-08,3.888805e-10	19
6	SORBI_3006G025000	Sum_AEG_Sum_LPC,Sum_AEG_Sum_PG,Sum_AEG_Sum_TG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PG,Sum_DG_Sum_PG,Sum_DG_Sum_TG,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_TG,Sum_LPC_Sum_PG,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PG_Sum_TG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG	47,21,12,46,22,20,100,14,94,4,7,147,17,19,10,132,11,9,96	SNP_4297758,SNP_4298017,SNP_4297862,SNP_4297525,SNP_4297837,SNP_4299033,SNP_4297448,SNP_4298870,SNP_4297448,SNP_4299178,SNP_4298870,SNP_4297090,SNP_4299055,SNP_4298822,SNP_4303450,SNP_4297030,SNP_4299014,SNP_4304520,SNP_4297448	2.593086e-12,2.37483e-11,2.271652e-08,7.37206e-13,7.952234e-15,3.021473e-18,1.126428e-29,1.469634e-19,9.791707e-26,1.974847e-11,2.292387e-14,1.899076e-32,1.022849e-17,2.611885e-18,6.33211e-11,3.765398e-11,1.745694e-08,2.706115e-10,3.578351e-08	19
7	SORBI_3007G112301	Sum_AEG_Sum_DGDG,Sum_Cer_Sum_DGDG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PG,Sum_FA_Sum_GalCer,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PS,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PS,Sum_MGDG_Sum_PG,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PC_Sum_PG,Sum_PE_Sum_PG	12,10,15,17,19,25,26,15,15,31,8,28,9,14,64,8,13,13,17	SNP_42849363,SNP_42849363,SNP_42850307,SNP_42849140,SNP_42848762,SNP_42849363,SNP_42848762,SNP_42858612,SNP_42850307,SNP_42850239,SNP_42860630,SNP_42848456,SNP_42860630,SNP_42849363,SNP_42848456,SNP_42860357,SNP_42851583,SNP_42857347,SNP_42851462	4.381181e-08,2.288523e-08,9.633349e-11,2.078753e-08,3.371172e-10,1.856291e-21,1.714957e-09,1.04835e-12,2.955843e-15,4.860737e-24,4.868823e-08,3.696662e-28,4.083063e-08,5.067839e-10,1.586066e-16,2.086354e-09,3.511588e-13,1.213778e-12,2.88956e-30	19
7	SORBI_3007G149700	Sum_AEG_Sum_PC,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PG,Sum_DG_Sum_TG,Sum_DGDG_Sum_PC,Sum_FA_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_TG,Sum_LPE_Sum_PC,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_SQDG_Sum_TG,TG_56_8_,TG_56_9_	7,38,79,23,5,68,46,22,38,41,51,14,43,14,9,7,80,11,45	SNP_58089866,SNP_58081164,SNP_58079954,SNP_58079874,SNP_58080219,SNP_58079246,SNP_58081449,SNP_58079814,SNP_58081116,SNP_58079954,SNP_58087451,SNP_58079814,SNP_58081449,SNP_58079874,SNP_58079874,SNP_58080213,SNP_58079954,SNP_58080616,SNP_58079543	1.117345e-17,1.435784e-11,5.502155e-44,2.73341e-20,3.255979e-09,1.063558e-08,2.22699e-35,1.931791e-26,1.251708e-11,6.662154e-08,6.394891e-08,2.115191e-17,7.898366e-21,2.498692e-09,6.146577e-17,4.05699e-12,4.661029e-08,4.423905e-08,4.719949e-08	19
1	SORBI_3001G057100	AEG_o_30_2_,DG_38_3_,FA_22_1_,PC_38_2_,PC_38_3_,Sum_FA_Sum_GalCer,Sum_TG,TG_50_3_,TG_50_6_,TG_52_5_,TG_52_6_,TG_52_7_,TG_54_8_,TG_54_9_,TG_56_4_,TG_56_5_,TG_56_8_,TG_56_9_	8,22,54,13,8,99,19,13,24,24,17,9,19,9,19,19,6,19	SNP_4294935,SNP_4287447,SNP_4291515,SNP_4294935,SNP_4303626,SNP_4287447,SNP_4295123,SNP_4293444,SNP_4296963,SNP_4295123,SNP_4293444,SNP_4296584,SNP_4295123,SNP_4296476,SNP_4295123,SNP_4293444,SNP_4303626,SNP_4296584	4.517329e-15,8.04332e-10,7.741034e-10,1.517901e-18,4.753417e-12,9.502116e-09,8.918061e-13,2.260136e-13,6.781664e-14,6.40724e-20,3.343361e-39,2.283938e-09,2.33134e-15,3.876274e-24,1.399465e-14,6.983884e-67,3.14031e-08,3.823809e-10	18
1	SORBI_3001G229200	PC_36_3_,PE_34_1_,Sum_AEG_Sum_PA,Sum_AEG_Sum_PS,Sum_DG_Sum_PA,Sum_DG_Sum_PS,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PS,Sum_LPC_Sum_PS,Sum_LPE_Sum_PS,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PS,Sum_PA_Sum_PS,Sum_PC_Sum_PE,Sum_PC_Sum_PS,Sum_PE_Sum_PS,Sum_PG_Sum_PS,Sum_PS_Sum_TG	85,45,22,33,23,27,27,30,21,19,19,29,34,30,20,21,17,82	SNP_22021659,SNP_22021659,SNP_22043449,SNP_22033205,SNP_22043449,SNP_22026762,SNP_22041644,SNP_22026762,SNP_22041080,SNP_22041080,SNP_22025907,SNP_22041080,SNP_22026574,SNP_22040968,SNP_22041080,SNP_22041080,SNP_22041080,SNP_22022238	7.454127e-08,6.601057e-08,5.490093e-08,7.511925e-08,7.653205e-10,1.193461e-09,9.30507e-08,2.2246e-09,6.792475e-08,7.425589e-08,9.576396e-09,9.167917e-09,1.057361e-08,3.260662e-08,4.198451e-09,8.215233e-10,2.802473e-09,1.412201e-08	18
5	SORBI_3005G110409	FA_22_0__amide,Sum_Cer_Sum_PA,Sum_DG_Sum_PS,Sum_DG_Sum_TG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_TG,Sum_LPC_Sum_PS,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_TG,Sum_PA_Sum_PS,Sum_PA_Sum_TG,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PE_Sum_PS,Sum_PG_Sum_PS	9,67,5,57,5,73,17,12,17,45,4,20,5,69,42,4,4,4	SNP_25442833,SNP_25442772,SNP_25440329,SNP_25442735,SNP_25440329,SNP_25443512,SNP_25440329,SNP_25442767,SNP_25440329,SNP_25440329,SNP_25440329,SNP_25445525,SNP_25440329,SNP_25442735,SNP_25441325,SNP_25440329,SNP_25440329,SNP_25440329	1.550549e-13,2.668716e-70,6.925599e-11,1.276737e-15,1.544029e-09,6.300882e-14,9.178351e-13,1.002938e-09,1.199063e-12,5.9547e-30,6.732475e-09,1.272017e-16,5.151799e-15,2.902973e-10,2.636344e-08,1.468662e-08,2.871072e-10,7.536983e-11	18
