Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
6	SORBI_3006G215650	PG(16:0_16:0);PG(16:0_18:0)	127;127	SNP_56354273;SNP_56354273	8.976168e-06;6.042223e-06	2
6	SORBI_3006G215700	PG(16:0_16:0);PG(16:0_18:0)	123;123	SNP_56355013;SNP_56355013	8.976168e-06;6.042223e-06	2
6	SORBI_3006G215750	PG(16:0_16:0);PG(16:0_18:0)	112;112	SNP_56356969;SNP_56356969	8.976168e-06;6.042223e-06	2
7	SORBI_3007G044100	PG(16:0_16:0);PG(16:0_18:0)	33;37	SNP_4446909;SNP_4440353	9.478765e-07;8.679757e-06	2
8	SORBI_3008G028800	PG(16:0_16:0);PG(16:0_18:0)	139;40	SNP_2564447;SNP_2564447	2.161695e-06;4.215601e-06	2
8	SORBI_3008G028850	PG(16:0_16:0);PG(16:0_18:0)	130;46	SNP_2567306;SNP_2571005	2.161695e-06;4.215601e-06	2
8	SORBI_3008G028900	PG(16:0_16:0);PG(16:0_18:0)	70;73	SNP_2576098;SNP_2576985	2.161695e-06;4.215601e-06	2
8	SORBI_3008G029300	PG(16:0_16:0);PG(16:0_18:0)	418;446	SNP_2608471;SNP_2608471	2.907286e-06;6.012873e-06	2
8	SORBI_3008G029400	PG(16:0_16:0);PG(16:0_18:0)	375;403	SNP_2613420;SNP_2613420	1.809473e-06;6.012873e-06	2
8	SORBI_3008G029500	PG(16:0_16:0);PG(16:0_18:0)	253;251	SNP_2623154;SNP_2623154	1.420981e-06;6.596848e-06	2
8	SORBI_3008G029600	PG(16:0_16:0);PG(16:0_18:0)	127;124	SNP_2633290;SNP_2633290	1.420981e-06;6.596848e-06	2
8	SORBI_3008G029700	PG(16:0_16:0);PG(16:0_18:0)	155;152	SNP_2630404;SNP_2630404	1.420981e-06;6.596848e-06	2
8	SORBI_3008G029800	PG(16:0_16:0);PG(16:0_18:0)	113;110	SNP_2634354;SNP_2634354	1.420981e-06;6.596848e-06	2
8	SORBI_3008G029850	PG(16:0_16:0);PG(16:0_18:0)	11;6	SNP_2645145;SNP_2645145	1.420981e-06;6.596848e-06	2
9	SORBI_3009G085001	PG(16:0_16:0);PG(16:0_18:0)	122;138	SNP_14156664;SNP_14155183	9.344256e-06;6.814849e-06	2
1	SORBI_3001G225900	PG(16:0_18:1)	80	SNP_21596298	7.367981e-06	1
1	SORBI_3001G226000	PG(16:0_18:1)	103	SNP_21596298	7.367981e-06	1
1	SORBI_3001G256300	PG(16:0_16:0)	15	SNP_29784003	6.585535e-06	1
1	SORBI_3001G257800	PG(16:0_16:0)	73	SNP_30461649	5.186878e-06	1
1	SORBI_3001G272700	PG(16:0_16:0)	45	SNP_52701868	7.787116e-06	1
1	SORBI_3001G311000	PG(16:0_18:1)	247	SNP_59784115	7.597704e-06	1
2	SORBI_3002G034600	PG(16:0_16:0)	126	SNP_3149943	3.278734e-06	1
2	SORBI_3002G034700	PG(16:0_16:0)	123	SNP_3162158	3.278734e-06	1
2	SORBI_3002G034750	PG(16:0_16:0)	117	SNP_3163763	3.278734e-06	1
2	SORBI_3002G074700	PG(16:0_16:0)	67	SNP_7720399	3.797385e-06	1
2	SORBI_3002G074800	PG(16:0_16:0)	82	SNP_7732531	3.797385e-06	1
2	SORBI_3002G074900	PG(16:0_16:0)	76	SNP_7735539	3.797385e-06	1
3	SORBI_3003G078501	PG(16:0_18:1)	104	SNP_6742211	9.772677e-06	1
3	SORBI_3003G078600	PG(16:0_18:1)	104	SNP_6745778	9.772677e-06	1
3	SORBI_3003G078700	PG(16:0_18:1)	104	SNP_6746367	9.772677e-06	1
3	SORBI_3003G078800	PG(16:0_18:1)	81	SNP_6762422	9.772677e-06	1
3	SORBI_3003G093000	PG(16:0_16:0)	104	SNP_8072971	5.682525e-06	1
3	SORBI_3003G093100	PG(16:0_16:0)	116	SNP_8091985	5.682525e-06	1
4	SORBI_3004G148500	PG(16:0_16:0)	29	SNP_46648127	8.35092e-06	1
5	SORBI_3005G087900	PG(16:0_18:1)	10	SNP_12483662	5.860985e-06	1
5	SORBI_3005G156700	PG(16:0_16:0)	4	SNP_62816181	6.661824e-06	1
6	SORBI_3006G075650	PG(16:0_18:1)	3	SNP_44009067	7.062934e-06	1
6	SORBI_3006G108500	PG(16:0_18:0)	86	SNP_47777246	6.856815e-06	1
6	SORBI_3006G108600	PG(16:0_18:0)	63	SNP_47786058	6.856815e-06	1
6	SORBI_3006G108700	PG(16:0_18:0)	63	SNP_47790687	6.856815e-06	1
6	SORBI_3006G108766	PG(16:0_18:0)	23	SNP_47802207	6.856815e-06	1
6	SORBI_3006G213601	PG(16:0_16:0)	6	SNP_56216042	4.452423e-06	1
6	SORBI_3006G213700	PG(16:0_16:0)	6	SNP_56216042	4.452423e-06	1
6	SORBI_3006G213800	PG(16:0_16:0)	8	SNP_56216042	4.452423e-06	1
6	SORBI_3006G213900	PG(16:0_16:0)	15	SNP_56223591	3.579791e-06	1
6	SORBI_3006G214000	PG(16:0_16:0)	26	SNP_56223591	3.579791e-06	1
6	SORBI_3006G214101	PG(16:0_16:0)	18	SNP_56226757	3.579791e-06	1
6	SORBI_3006G214200	PG(16:0_16:0)	29	SNP_56240652	3.579791e-06	1
6	SORBI_3006G214600	PG(16:0_16:0)	33	SNP_56279607	2.581662e-06	1
6	SORBI_3006G214700	PG(16:0_16:0)	24	SNP_56284379	2.581662e-06	1
6	SORBI_3006G214800	PG(16:0_16:0)	15	SNP_56290587	2.581662e-06	1
6	SORBI_3006G214900	PG(16:0_16:0)	11	SNP_56293512	6.439459e-06	1
7	SORBI_3007G043300	PG(16:0_16:0)	36	SNP_4327790	4.153314e-06	1
7	SORBI_3007G043400	PG(16:0_16:0)	54	SNP_4327790	4.153314e-06	1
7	SORBI_3007G043500	PG(16:0_16:0)	60	SNP_4334422	4.153314e-06	1
7	SORBI_3007G043600	PG(16:0_16:0)	34	SNP_4344281	4.153314e-06	1
7	SORBI_3007G059100	PG(16:0_18:1)	10	SNP_6178085	9.859897e-06	1
7	SORBI_3007G094801	PG(16:0_16:0)	43	SNP_17416565	7.022521e-06	1
7	SORBI_3007G094900	PG(16:0_16:0)	47	SNP_17416565	7.022521e-06	1
8	SORBI_3008G029200	PG(16:0_18:0)	453	SNP_2600899	6.012873e-06	1
8	SORBI_3008G116000	PG(16:0_16:0)	16	SNP_52599515	4.645391e-06	1
8	SORBI_3008G116100	PG(16:0_16:0)	35	SNP_52599515	3.543773e-06	1
8	SORBI_3008G116200	PG(16:0_16:0)	41	SNP_52599515	3.543773e-06	1
8	SORBI_3008G116300	PG(16:0_16:0)	3	SNP_52636274	3.611933e-06	1
8	SORBI_3008G116400	PG(16:0_16:0)	3	SNP_52636274	3.611933e-06	1
9	SORBI_3009G009200	PG(16:0_16:0)	29	SNP_843537	2.467343e-07	1
9	SORBI_3009G009300	PG(16:0_16:0)	24	SNP_864769	2.467343e-07	1
9	SORBI_3009G031300	PG(16:0_16:0)	47	SNP_2760737	7.836982e-06	1
9	SORBI_3009G031400	PG(16:0_16:0)	46	SNP_2762891	7.836982e-06	1
9	SORBI_3009G031450	PG(16:0_16:0)	29	SNP_2768876	7.836982e-06	1
9	SORBI_3009G031500	PG(16:0_16:0)	18	SNP_2781427	7.836982e-06	1
9	SORBI_3009G127900	PG(16:0_16:0)	32	SNP_48131647	7.817878e-06	1
9	SORBI_3009G128000	PG(16:0_16:0)	44	SNP_48131647	7.817878e-06	1
10	SORBI_3010G131900	PG(16:0_16:0)	33	SNP_18139470	8.314532e-06	1
10	SORBI_3010G131950	PG(16:0_16:0)	25	SNP_18144592	8.314532e-06	1
10	SORBI_3010G132000	PG(16:0_16:0)	70	SNP_18196553	5.650591e-06	1
10	SORBI_3010G132500	PG(16:0_16:0)	109	SNP_18291917	5.145962e-06	1
10	SORBI_3010G132550	PG(16:0_16:0)	110	SNP_18293617	5.145962e-06	1
10	SORBI_3010G132600	PG(16:0_16:0)	120	SNP_18296284	5.145962e-06	1
10	SORBI_3010G132700	PG(16:0_16:0)	69	SNP_18375493	3.703164e-06	1
10	SORBI_3010G134000	PG(16:0_16:0)	131	SNP_19499936	2.361763e-06	1
10	SORBI_3010G134100	PG(16:0_16:0)	113	SNP_19506553	2.361763e-06	1
10	SORBI_3010G134200	PG(16:0_16:0)	67	SNP_19514938	2.361763e-06	1
10	SORBI_3010G135900	PG(16:0_16:0)	156	SNP_20403356	3.774913e-06	1
10	SORBI_3010G136250	PG(16:0_16:0)	173	SNP_20610802	6.009574e-06	1
10	SORBI_3010G205100	PG(16:0_16:0)	18	SNP_54730408	2.099269e-06	1
