Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G238000	9,12,13,TriHODE;NAE(16:0);Panaxcerol B	156;55;85	SNP_24422312;SNP_24425218;SNP_24418908	5.23947e-09;6.086118e-06;4.33657e-06	3
1	SORBI_3001G289700	Cycloartenol acetate;Fucosterol;Lupeol	95;51;57	SNP_56585123;SNP_56585123;SNP_56585123	4.515263e-06;8.235087e-06;6.35456e-06	3
1	SORBI_3001G309666	9,12,13,TriHODE;Apocarotenal;oxobutanoic acid	69;135;7	SNP_59530349;SNP_59530349;SNP_59536742	4.285338e-06;2.067401e-06;2.328308e-06	3
1	SORBI_3001G309732	9,12,13,TriHODE;Apocarotenal;oxobutanoic acid	70;137;9	SNP_59531646;SNP_59531646;SNP_59536742	3.40458e-07;2.067401e-06;2.328308e-06	3
1	SORBI_3001G309800	9,12,13,TriHODE;Apocarotenal;oxobutanoic acid	132;214;7	SNP_59539143;SNP_59539143;SNP_59550507	3.40458e-07;3.011188e-06;2.328308e-06	3
1	SORBI_3001G309900	9,12,13,TriHODE;Apocarotenal;oxobutanoic acid	230;286;13	SNP_59545419;SNP_59542167;SNP_59550507	3.40458e-07;4.496487e-06;2.328308e-06	3
1	SORBI_3001G310000	9,12,13,TriHODE;Apocarotenal;oxobutanoic acid	249;296;15	SNP_59549865;SNP_59549865;SNP_59550507	3.40458e-07;4.496487e-06;2.328308e-06	3
1	SORBI_3001G397900	gamma-sitosterol;NAE(16:0);NAE(18:0)	7;21;7	SNP_68359152;SNP_68365761;SNP_68373273	4.588741e-06;3.487852e-22;4.253685e-14	3
1	SORBI_3001G398000	gamma-sitosterol;NAE(16:0);NAE(18:0)	8;24;8	SNP_68359152;SNP_68365761;SNP_68373273	4.588741e-06;3.487852e-22;4.253685e-14	3
1	SORBI_3001G403400	FA(22:1);NAE(16:0);NAE(18:0)	38;3;2	SNP_68869320;SNP_68863794;SNP_68863794	1.716327e-11;1.02838e-08;1.355222e-07	3
2	SORBI_3002G136200	alpha-Tocopherol;NAE(16:0);NAE(18:0)	10;12;6	SNP_20557145;SNP_20562874;SNP_20571385	9.416678e-07;2.928e-11;3.12888e-08	3
2	SORBI_3002G136300	alpha-Tocopherol;NAE(16:0);NAE(18:0)	18;20;10	SNP_20568433;SNP_20562874;SNP_20571385	9.416678e-07;2.928e-11;3.12888e-08	3
2	SORBI_3002G155500	alpha-Tocopherol;NAE(16:0);NAE(18:0)	20;6;4	SNP_47257325;SNP_47261521;SNP_47261521	1.277008e-06;4.869977e-06;4.302047e-07	3
2	SORBI_3002G173100	FA(22:1);NAE(16:0);NAE(18:0)	5;4;2	SNP_54619381;SNP_54601089;SNP_54601089	1.328829e-06;3.677501e-06;5.526379e-09	3
2	SORBI_3002G174300	alpha-Tocopherol;FA(22:1);Lutein	15;28;27	SNP_55177944;SNP_55180123;SNP_55180440	1.619407e-08;2.90485e-06;6.41658e-06	3
2	SORBI_3002G174400	alpha-Tocopherol;FA(22:1);Lutein	14;39;34	SNP_55179025;SNP_55180123;SNP_55180440	1.619407e-08;2.90485e-06;6.41658e-06	3
2	SORBI_3002G188800	9,12,13,TriHODE;alpha-Tocopherol;NAE(18:0)	4;4;152	SNP_57474788;SNP_57465269;SNP_57446127	6.013151e-08;3.092035e-07;8.135823e-06	3
3	SORBI_3003G049200	Lupeol;NAE(16:0);NAE(18:0)	20;19;24	SNP_4503899;SNP_4496637;SNP_4496637	2.432809e-07;6.607538e-31;2.752678e-73	3
3	SORBI_3003G098401	Antheraxanthin;Cycloartenol acetate;Fucosterol	9;64;12	SNP_8690019;SNP_8680617;SNP_8677772	7.448287e-06;8.564931e-09;9.128602e-06	3
3	SORBI_3003G103701	alpha-Tocopherol;Antheraxanthin;FA(22:1)	83;22;56	SNP_9238091;SNP_9238104;SNP_9241128	5.967226e-08;5.516677e-06;6.55982e-06	3
3	SORBI_3003G104000	alpha-Tocopherol;Antheraxanthin;FA(22:1)	75;62;80	SNP_9309623;SNP_9321991;SNP_9309001	1.286817e-07;5.516677e-06;6.55982e-06	3
3	SORBI_3003G104100	alpha-Tocopherol;Antheraxanthin;FA(22:1)	71;62;94	SNP_9316187;SNP_9321991;SNP_9316975	1.286817e-07;5.516677e-06;6.55982e-06	3
3	SORBI_3003G104200	alpha-Tocopherol;Antheraxanthin;FA(22:1)	68;61;91	SNP_9323687;SNP_9323687;SNP_9323868	1.286817e-07;5.516677e-06;6.55982e-06	3
3	SORBI_3003G157600	3-Epilupeol;NAE(16:0);NAE(18:0)	5;10;49	SNP_17786515;SNP_17786544;SNP_17786544	3.791698e-06;1.094826e-06;6.186818e-06	3
3	SORBI_3003G343600	FA(22:1);Lupeol;Ubiquinone 9	34;45;17	SNP_66539034;SNP_66538089;SNP_66539034	2.243761e-09;2.131923e-06;7.992292e-06	3
3	SORBI_3003G343700	FA(22:1);Lupeol;Ubiquinone 9	34;55;17	SNP_66539034;SNP_66538089;SNP_66539034	2.243761e-09;2.131923e-06;7.992292e-06	3
3	SORBI_3003G343900	FA(22:1);Lupeol;Ubiquinone 9	35;64;27	SNP_66539034;SNP_66538089;SNP_66539034	2.243761e-09;2.131923e-06;7.992292e-06	3
3	SORBI_3003G344050	FA(22:1);Lupeol;Ubiquinone 9	35;70;37	SNP_66539034;SNP_66538089;SNP_66539034	2.243761e-09;2.131923e-06;7.992292e-06	3
4	SORBI_3004G006600	FA(22:1);NAE(16:0);NAE(18:0)	270;141;149	SNP_546262;SNP_546262;SNP_546262	1.798668e-09;5.883658e-07;1.551299e-09	3
4	SORBI_3004G006700	FA(22:1);NAE(16:0);NAE(18:0)	169;15;20	SNP_557048;SNP_563767;SNP_557048	1.798668e-09;5.883658e-07;1.551299e-09	3
4	SORBI_3004G045300	FA(22:1);NAE(16:0);NAE(18:0)	136;109;14	SNP_3715323;SNP_3718903;SNP_3725456	1.530244e-06;1.366709e-06;2.585556e-07	3
4	SORBI_3004G045400	FA(22:1);NAE(16:0);NAE(18:0)	96;142;54	SNP_3724464;SNP_3723950;SNP_3725456	1.530244e-06;1.366709e-06;2.585556e-07	3
4	SORBI_3004G045500	FA(22:1);NAE(16:0);NAE(18:0)	71;177;110	SNP_3725557;SNP_3725452;SNP_3725456	5.119154e-07;1.366709e-06;2.585556e-07	3
4	SORBI_3004G045566	FA(22:1);NAE(16:0);NAE(18:0)	29;138;108	SNP_3729068;SNP_3728711;SNP_3728711	5.119154e-07;1.366709e-06;2.585556e-07	3
4	SORBI_3004G045632	FA(22:1);NAE(16:0);NAE(18:0)	11;166;164	SNP_3736289;SNP_3739358;SNP_3739721	5.119154e-07;1.366709e-06;2.585556e-07	3
4	SORBI_3004G045700	FA(22:1);NAE(16:0);NAE(18:0)	8;164;161	SNP_3739358;SNP_3739358;SNP_3739721	5.119154e-07;1.366709e-06;2.585556e-07	3
4	SORBI_3004G045800	FA(22:1);NAE(16:0);NAE(18:0)	9;159;159	SNP_3747057;SNP_3745379;SNP_3745379	4.276509e-08;2.266048e-08;1.308133e-08	3
4	SORBI_3004G045900	FA(22:1);NAE(16:0);NAE(18:0)	6;112;113	SNP_3750248;SNP_3749201;SNP_3749201	4.276509e-08;2.266048e-08;1.308133e-08	3
4	SORBI_3004G046001	FA(22:1);NAE(16:0);NAE(18:0)	8;72;74	SNP_3764519;SNP_3761326;SNP_3761326	4.276509e-08;2.266048e-08;1.308133e-08	3
4	SORBI_3004G046100	FA(22:1);NAE(16:0);NAE(18:0)	8;72;76	SNP_3764519;SNP_3761326;SNP_3761326	4.276509e-08;2.266048e-08;1.308133e-08	3
4	SORBI_3004G046200	FA(22:1);NAE(16:0);NAE(18:0)	8;54;61	SNP_3764519;SNP_3763523;SNP_3763523	4.276509e-08;2.266048e-08;1.308133e-08	3
4	SORBI_3004G046300	FA(22:1);NAE(16:0);NAE(18:0)	8;18;24	SNP_3768129;SNP_3767980;SNP_3767980	4.276509e-08;2.266048e-08;1.308133e-08	3
4	SORBI_3004G046400	FA(22:1);NAE(16:0);NAE(18:0)	12;20;29	SNP_3768129;SNP_3767980;SNP_3767980	4.276509e-08;2.266048e-08;1.308133e-08	3
4	SORBI_3004G065700	alpha-Tocopherol;FA(22:1);Lutein	57;7;43	SNP_5313965;SNP_5315818;SNP_5313965	7.816078e-06;2.815565e-15;8.151091e-06	3
4	SORBI_3004G065800	alpha-Tocopherol;FA(22:1);Lutein	51;3;32	SNP_5317936;SNP_5338017;SNP_5317936	3.720618e-06;2.815565e-15;8.151091e-06	3
4	SORBI_3004G065850	alpha-Tocopherol;FA(22:1);Lutein	40;3;23	SNP_5321299;SNP_5338017;SNP_5321299	3.720618e-06;2.815565e-15;8.151091e-06	3
4	SORBI_3004G111000	9,12,13,TriHODE;Glycerol Tri-n-octanoate - 40.0 eV;NAE(18:0)	13;17;31	SNP_10876766;SNP_10875951;SNP_10878027	4.72377e-06;4.22779e-07;6.038158e-08	3
4	SORBI_3004G129900	gamma-sitosterol;NAE(16:0);NAE(18:0)	8;9;12	SNP_16567953;SNP_16566647;SNP_16568330	5.922978e-12;3.487852e-22;4.253685e-14	3
4	SORBI_3004G130001	gamma-sitosterol;NAE(16:0);NAE(18:0)	9;15;21	SNP_16567953;SNP_16566647;SNP_16568330	5.922978e-12;3.487852e-22;4.253685e-14	3
5	SORBI_3005G067966	Cycloartenol acetate;FA(22:1);Lupeol	76;26;111	SNP_7770824;SNP_7766728;SNP_7765811	1.017775e-07;4.237281e-06;1.506793e-06	3
5	SORBI_3005G068000	Cycloartenol acetate;FA(22:1);Lupeol	71;22;79	SNP_7770824;SNP_7774612;SNP_7768924	1.017775e-07;4.237281e-06;1.506793e-06	3
5	SORBI_3005G090500	gamma-sitosterol;Glycerol Tri-n-octanoate - 40.0 eV;Ubiquinone 9	84;47;79	SNP_13175490;SNP_13178731;SNP_13175466	4.386912e-07;1.568846e-07;7.057716e-06	3
5	SORBI_3005G174500	FA(22:1);Lycopene;NAE(18:0)	3;97;4	SNP_65456489;SNP_65454382;SNP_65455855	2.474735e-07;5.56681e-06;1.685056e-08	3
6	SORBI_3006G208100	Alpha-Carotene;beta-Carotene;Zeaxanthin	127;127;227	SNP_55761156;SNP_55761156;SNP_55761156	7.086375e-06;7.086369e-06;7.57638e-06	3
6	SORBI_3006G214300	9,12,13,TriHODE;Vitamin K1;Zeaxanthin	79;52;70	SNP_56247772;SNP_56247581;SNP_56247581	2.6616e-06;2.138422e-07;1.848891e-07	3
6	SORBI_3006G214700	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester;FA(22:1);Vitamin K1	29;73;22	SNP_56284379;SNP_56297253;SNP_56284379	5.302414e-07;8.315789e-08;9.552286e-06	3
6	SORBI_3006G214800	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester;FA(22:1);Vitamin K1	24;87;13	SNP_56290587;SNP_56297253;SNP_56290587	5.302414e-07;8.315789e-08;9.552286e-06	3
7	SORBI_3007G007700	9,12,13,TriHODE;NAE(16:0);NAE(18:0)	30;22;12	SNP_692788;SNP_689077;SNP_689077	9.680092e-06;1.880717e-06;3.714447e-06	3
7	SORBI_3007G015300	1-heptadecanoyl-2-hydroxy-sn-glycero-3-phosphocholine;NAE(16:0);Panaxcerol B	19;9;6	SNP_1316518;SNP_1325927;SNP_1338732	7.236192e-07;7.33395e-07;5.591436e-06	3
7	SORBI_3007G015400	1-heptadecanoyl-2-hydroxy-sn-glycero-3-phosphocholine;NAE(16:0);Panaxcerol B	9;9;6	SNP_1338802;SNP_1325927;SNP_1338732	7.236192e-07;7.33395e-07;5.591436e-06	3
7	SORBI_3007G023400	Lupeol;NAE(16:0);NAE(18:0)	40;82;35	SNP_2102252;SNP_2097153;SNP_2097213	9.603696e-06;1.699188e-06;3.410148e-06	3
7	SORBI_3007G023500	Lupeol;NAE(16:0);NAE(18:0)	42;12;31	SNP_2102366;SNP_2102366;SNP_2102605	9.603696e-06;1.699188e-06;3.410148e-06	3
10	SORBI_3010G064200	3-Epilupeol;Cycloartenol acetate;NAE(18:0)	1;81;23	SNP_5083788;SNP_5063125;SNP_5067696	2.301435e-10;7.928226e-06;3.690104e-09	3
10	SORBI_3010G119050	9,12,13,TriHODE;NAE(16:0);NAE(18:0)	28;21;14	SNP_13324401;SNP_13324402;SNP_13326667	2.106786e-06;2.324958e-07;5.391828e-06	3
10	SORBI_3010G160100	1-heptadecanoyl-2-hydroxy-sn-glycero-3-phosphocholine;NAE(16:0);NAE(18:0)	134;15;17	SNP_47053112;SNP_47053975;SNP_47053975	7.289378e-06;7.658028e-07;8.309114e-07	3
10	SORBI_3010G165300	Lupeol;NAE(16:0);NAE(18:0)	82;67;59	SNP_48872596;SNP_48872676;SNP_48872676	5.114124e-07;2.066405e-06;1.360886e-07	3
10	SORBI_3010G231000	9,12,13,TriHODE;NAE(16:0);NAE(18:0)	42;1;2	SNP_57359498;SNP_57376309;SNP_57361686	4.683449e-07;2.348189e-06;2.5223e-06	3
1	SORBI_3001G012500	FA(22:1);gamma-sitosterol	51;5	SNP_1157449;SNP_1174462	7.211643e-07;3.259078e-06	2
1	SORBI_3001G012600	FA(22:1);gamma-sitosterol	59;7	SNP_1162172;SNP_1174462	2.171442e-07;3.259078e-06	2
1	SORBI_3001G046300	alpha-Tocopherol;FA(22:1)	28;25	SNP_3398563;SNP_3417976	2.738966e-07;4.028626e-06	2
1	SORBI_3001G046400	alpha-Tocopherol;FA(22:1)	20;30	SNP_3402158;SNP_3417976	2.738966e-07;4.028626e-06	2
1	SORBI_3001G046500	alpha-Tocopherol;FA(22:1)	23;47	SNP_3414720;SNP_3417976	2.738966e-07;1.152456e-06	2
1	SORBI_3001G046600	alpha-Tocopherol;FA(22:1)	13;35	SNP_3422632;SNP_3421725	2.738966e-07;1.152456e-06	2
1	SORBI_3001G076500	alpha-Tocopherol;FA(22:1)	132;12	SNP_5871709;SNP_5873409	4.5029e-06;5.049615e-07	2
1	SORBI_3001G076600	alpha-Tocopherol;FA(22:1)	114;14	SNP_5875261;SNP_5878604	4.5029e-06;5.049615e-07	2
1	SORBI_3001G076700	alpha-Tocopherol;FA(22:1)	81;12	SNP_5883994;SNP_5885031	4.5029e-06;5.049615e-07	2
1	SORBI_3001G152100	NAE(16:0);NAE(18:0)	21;87	SNP_12223397;SNP_12204063	2.117317e-06;1.803882e-07	2
1	SORBI_3001G152150	NAE(16:0);NAE(18:0)	22;80	SNP_12223397;SNP_12209177	2.117317e-06;1.803882e-07	2
1	SORBI_3001G152200	NAE(16:0);NAE(18:0)	23;76	SNP_12223397;SNP_12213205	2.117317e-06;1.803882e-07	2
1	SORBI_3001G152240	NAE(16:0);NAE(18:0)	38;101	SNP_12223397;SNP_12221327	2.117317e-06;1.803882e-07	2
1	SORBI_3001G155000	9,12,13,TriHODE;FA(22:1)	20;4	SNP_12436183;SNP_12436183	3.543677e-06;1.141109e-06	2
1	SORBI_3001G160000	9,12,13,TriHODE;FA(22:1)	32;18	SNP_13093797;SNP_13093797	6.583447e-07;1.160927e-07	2
1	SORBI_3001G160100	9,12,13,TriHODE;FA(22:1)	36;19	SNP_13093797;SNP_13093797	6.583447e-07;1.160927e-07	2
1	SORBI_3001G161000	alpha-Tocopherol;NAE(18:0)	11;206	SNP_13238631;SNP_13225916	2.206359e-06;2.198975e-06	2
1	SORBI_3001G161100	alpha-Tocopherol;NAE(18:0)	11;169	SNP_13238631;SNP_13230618	2.206359e-06;2.198975e-06	2
1	SORBI_3001G179620	alpha-Tocopherol;Ubiquinone 9	27;130	SNP_15189011;SNP_15185455	4.987441e-07;4.56586e-08	2
1	SORBI_3001G179680	alpha-Tocopherol;Ubiquinone 9	27;125	SNP_15189011;SNP_15187072	4.987441e-07;4.56586e-08	2
1	SORBI_3001G183200	9,12,13,TriHODE;NAE(16:0)	8;22	SNP_15543083;SNP_15533280	2.166289e-08;4.606049e-06	2
1	SORBI_3001G185900	alpha-Tocopherol;FA(22:1)	24;8	SNP_15888970;SNP_15885462	1.888409e-06;8.265361e-07	2
1	SORBI_3001G186100	alpha-Tocopherol;FA(22:1)	27;18	SNP_15904194;SNP_15905943	1.888409e-06;1.98825e-08	2
1	SORBI_3001G186200	alpha-Tocopherol;FA(22:1)	29;17	SNP_15911588;SNP_15911052	1.888409e-06;1.98825e-08	2
1	SORBI_3001G211400	Antheraxanthin;FA(22:1)	40;72	SNP_19437766;SNP_19445523	2.99067e-06;3.61906e-10	2
1	SORBI_3001G213400	Apocarotenal;Glycerol Tri-n-octanoate - 40.0 eV	45;14	SNP_19687244;SNP_19692784	9.351177e-06;3.154067e-06	2
1	SORBI_3001G213500	Apocarotenal;Glycerol Tri-n-octanoate - 40.0 eV	41;16	SNP_19690716;SNP_19692784	9.351177e-06;3.154067e-06	2
1	SORBI_3001G213666	Apocarotenal;Glycerol Tri-n-octanoate - 40.0 eV	56;84	SNP_19697701;SNP_19698403	9.351177e-06;3.154067e-06	2
1	SORBI_3001G215201	Glycerol Tri-n-octanoate - 40.0 eV;Ubidecarenone	291;10	SNP_19828199;SNP_19830072	1.045314e-07;8.814612e-07	2
1	SORBI_3001G221400	9,12,13,TriHODE;Apocarotenal	65;40	SNP_20920354;SNP_20929345	1.094555e-07;2.664823e-06	2
1	SORBI_3001G221500	9,12,13,TriHODE;Apocarotenal	50;34	SNP_20939067;SNP_20939103	1.094555e-07;2.664823e-06	2
1	SORBI_3001G221900	NAE(16:0);NAE(18:0)	206;193	SNP_21030995;SNP_21030995	8.203483e-07;4.429688e-08	2
1	SORBI_3001G223400	gamma-sitosterol;NAE(18:0)	9;5	SNP_21426739;SNP_21449382	1.368329e-06;5.374397e-06	2
1	SORBI_3001G225100	NAE(16:0);NAE(18:0)	8;93	SNP_21519510;SNP_21519396	3.245093e-06;3.20231e-10	2
1	SORBI_3001G225200	NAE(16:0);NAE(18:0)	26;112	SNP_21527648;SNP_21527648	6.397516e-10;1.146468e-11	2
1	SORBI_3001G225300	NAE(16:0);NAE(18:0)	24;105	SNP_21533541;SNP_21532543	6.397516e-10;1.146468e-11	2
1	SORBI_3001G228900	Lupeol;Ubidecarenone	40;138	SNP_21935240;SNP_21934649	1.60505e-06;3.674815e-06	2
1	SORBI_3001G229000	Lupeol;Ubidecarenone	38;152	SNP_21942474;SNP_21939665	1.60505e-06;3.674815e-06	2
1	SORBI_3001G229100	Glycerol Tri-n-octanoate - 40.0 eV;Ubidecarenone	1;86	SNP_22013986;SNP_22010492	2.657675e-06;6.407733e-06	2
1	SORBI_3001G232700	NAE(16:0);NAE(18:0)	70;28	SNP_22613627;SNP_22613627	3.942082e-06;9.203416e-06	2
1	SORBI_3001G235332	NAE(18:0);Ubidecarenone	96;39	SNP_23554667;SNP_23553599	3.405494e-06;2.982381e-06	2
1	SORBI_3001G237900	9,12,13,TriHODE;Panaxcerol B	77;77	SNP_24415290;SNP_24414881	2.289092e-06;4.33657e-06	2
1	SORBI_3001G242300	NAE(16:0);NAE(18:0)	6;364	SNP_25089965;SNP_25063241	1.638115e-07;1.451495e-06	2
1	SORBI_3001G242350	NAE(16:0);NAE(18:0)	6;176	SNP_25089965;SNP_25068146	1.638115e-07;1.451495e-06	2
1	SORBI_3001G242400	NAE(16:0);NAE(18:0)	6;67	SNP_25089965;SNP_25071016	1.638115e-07;1.451495e-06	2
1	SORBI_3001G242500	NAE(16:0);NAE(18:0)	6;28	SNP_25089965;SNP_25077065	1.638115e-07;1.451495e-06	2
1	SORBI_3001G242600	NAE(16:0);NAE(18:0)	6;28	SNP_25089965;SNP_25077065	1.638115e-07;1.451495e-06	2
1	SORBI_3001G242700	NAE(16:0);NAE(18:0)	6;32	SNP_25089965;SNP_25088345	1.638115e-07;1.451495e-06	2
1	SORBI_3001G242800	NAE(16:0);NAE(18:0)	7;42	SNP_25089965;SNP_25088345	1.638115e-07;1.451495e-06	2
1	SORBI_3001G251200	Glycerol Tri-n-octanoate - 40.0 eV;NAE(18:0)	29;38	SNP_27122097;SNP_27133284	3.312581e-06;1.686974e-07	2
1	SORBI_3001G251300	Glycerol Tri-n-octanoate - 40.0 eV;NAE(18:0)	26;45	SNP_27136720;SNP_27141944	3.312581e-06;1.686974e-07	2
1	SORBI_3001G251400	Glycerol Tri-n-octanoate - 40.0 eV;NAE(18:0)	27;49	SNP_27141997;SNP_27141944	3.312581e-06;1.686974e-07	2
1	SORBI_3001G251500	Glycerol Tri-n-octanoate - 40.0 eV;NAE(18:0)	28;51	SNP_27148447;SNP_27148535	3.312581e-06;1.686974e-07	2
1	SORBI_3001G261472	FA(22:1);oxobutanoic acid	11;28	SNP_34776663;SNP_34773129	2.291042e-08;2.608066e-07	2
1	SORBI_3001G264000	NAE(16:0);NAE(18:0)	48;10	SNP_48976383;SNP_48980219	3.098413e-06;1.56519e-07	2
1	SORBI_3001G273800	9,12,13,TriHODE;Cycloartenol acetate	42;31	SNP_53006033;SNP_53006257	3.623639e-06;7.446656e-06	2
1	SORBI_3001G275500	FA(22:1);NAE(16:0)	145;52	SNP_53441774;SNP_53441592	1.320893e-06;1.242187e-06	2
1	SORBI_3001G279000	Cycloartenol acetate;Lupeol	131;149	SNP_54447865;SNP_54447865	6.2302e-06;8.685579e-07	2
1	SORBI_3001G282500	NAE(16:0);NAE(18:0)	6;4	SNP_55461199;SNP_55461199	1.078195e-10;3.37248e-06	2
1	SORBI_3001G282600	NAE(16:0);NAE(18:0)	7;4	SNP_55461199;SNP_55461199	1.078195e-10;3.37248e-06	2
1	SORBI_3001G282700	NAE(16:0);NAE(18:0)	7;4	SNP_55461199;SNP_55461199	1.078195e-10;3.37248e-06	2
1	SORBI_3001G300201	Cycloartenol acetate;FA(22:1)	45;19	SNP_58148807;SNP_58153718	4.588891e-06;5.051352e-07	2
1	SORBI_3001G300500	Cycloartenol acetate;FA(22:1)	168;40	SNP_58188594;SNP_58188398	9.051389e-06;4.843056e-08	2
1	SORBI_3001G301000	Apocarotenal;FA(22:1)	14;19	SNP_58251669;SNP_58251530	4.215552e-06;2.110186e-06	2
1	SORBI_3001G301100	Apocarotenal;FA(22:1)	14;18	SNP_58255956;SNP_58255941	4.215552e-06;2.110186e-06	2
