Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
2	SORBI_3002G076100	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:0_20:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	20;41;20;25;21;43;34;17;28;38;34;27;13;28;43;45	SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7886744;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698;SNP_7894698	5.441936e-156;1.252507e-60;2.019029e-263;1.934984e-181;7.349316e-232;7.276989e-136;4.274754e-19;1.043535e-167;5.701311e-209;7.656373e-146;1.020849e-43;4.887394e-177;6.490163e-25;6.843768e-208;2.46833e-45;1.426387e-95	16
4	SORBI_3004G157800	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(18:1_20:0_22:1);TG(18:1_20:1_22:1);TG(18:2_22:0_22:3);TG(8:0_16:1_18:1)	49;46;40;30;42;32;43;41;42;45;44;32;64;57;105;42	SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036485;SNP_50036155;SNP_50036155;SNP_50036155;SNP_50036485	1.058881e-14;5.055195e-13;1.51441e-09;8.031025e-08;1.152154e-10;5.142484e-08;1.856469e-10;8.291569e-09;1.519879e-11;8.939966e-10;2.681966e-12;5.142475e-08;4.384247e-08;1.350483e-08;1.695695e-09;1.152154e-10	16
6	SORBI_3006G049450	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:0_20:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	17;22;27;27;19;40;24;30;27;29;22;17;18;27;23;30	SNP_35704558;SNP_35693270;SNP_35693270;SNP_35693270;SNP_35693373;SNP_35693270;SNP_35693270;SNP_35693270;SNP_35693270;SNP_35693270;SNP_35693270;SNP_35704558;SNP_35693270;SNP_35693270;SNP_35693270;SNP_35693270	5.654258e-156;1.307138e-60;2.157474e-263;2.049147e-181;7.893204e-232;7.447119e-136;4.336629e-19;1.150018e-167;6.361532e-209;7.871032e-146;1.083624e-43;5.030992e-177;6.421535e-25;7.691886e-208;2.600278e-45;1.441056e-95	16
8	SORBI_3008G070800	TG(10:0_12:0_14:0);TG(10:0_12:0_16:0);TG(10:0_14:0_16:0);TG(10:0_16:0_16:0);TG(12:0_12:0_12:0);TG(12:0_12:0_14:0);TG(12:0_14:0_16:0);TG(12:0_14:0_18:1);TG(12:0_16:0_16:0);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:2);TG(14:0_14:0_16:0);TG(14:0_14:0_16:1);TG(14:0_14:0_18:0);TG(14:0_16:0_16:0)	7;9;10;8;7;9;8;7;8;8;7;10;8;7;7;10	SNP_9289874;SNP_9290180;SNP_9289874;SNP_9290180;SNP_9289874;SNP_9290180;SNP_9290180;SNP_9286451;SNP_9289874;SNP_9290246;SNP_9290246;SNP_9290328;SNP_9289874;SNP_9286451;SNP_9290246;SNP_9290644	1.186035e-15;2.636353e-19;2.883058e-19;4.736596e-19;1.763892e-14;2.63641e-19;2.424721e-19;7.649864e-08;2.402018e-17;9.360291e-09;1.037054e-08;2.558937e-08;2.402057e-17;7.649788e-08;4.416881e-17;2.691443e-16	16
8	SORBI_3008G070900	TG(10:0_12:0_14:0);TG(10:0_12:0_16:0);TG(10:0_14:0_16:0);TG(10:0_16:0_16:0);TG(12:0_12:0_12:0);TG(12:0_12:0_14:0);TG(12:0_14:0_16:0);TG(12:0_14:0_18:1);TG(12:0_16:0_16:0);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:2);TG(14:0_14:0_16:0);TG(14:0_14:0_16:1);TG(14:0_14:0_18:0);TG(14:0_16:0_16:0)	7;9;10;8;7;9;8;6;8;8;7;10;8;6;7;10	SNP_9289874;SNP_9290180;SNP_9289874;SNP_9290180;SNP_9289874;SNP_9290180;SNP_9290180;SNP_9290180;SNP_9289874;SNP_9290246;SNP_9290246;SNP_9290328;SNP_9289874;SNP_9290180;SNP_9290246;SNP_9290644	1.186035e-15;2.636353e-19;2.883058e-19;4.736596e-19;1.763892e-14;2.63641e-19;2.424721e-19;7.649864e-08;2.402018e-17;9.360291e-09;1.037054e-08;2.558937e-08;2.402057e-17;7.649788e-08;4.416881e-17;2.691443e-16	16
2	SORBI_3002G009900	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2);TG(18:1_20:1_22:1)	61;60;60;59;58;68;64;62;31;52;60;59;28;56;14	SNP_892289;SNP_892289;SNP_892289;SNP_892289;SNP_892289;SNP_892289;SNP_892289;SNP_892289;SNP_898407;SNP_892289;SNP_892289;SNP_892289;SNP_898407;SNP_898407;SNP_902278	4.778164e-12;9.887282e-08;2.421058e-08;1.231409e-12;1.229735e-08;1.986809e-12;2.127708e-13;6.345659e-13;9.321119e-12;1.929822e-09;3.642607e-13;2.325433e-13;1.925584e-11;3.796935e-11;1.977645e-10	15
2	SORBI_3002G010000	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2);TG(18:1_20:1_22:1)	70;60;70;68;67;78;64;68;24;49;72;69;19;54;11	SNP_912993;SNP_912993;SNP_912993;SNP_912993;SNP_912993;SNP_912993;SNP_912993;SNP_912993;SNP_913137;SNP_912993;SNP_912993;SNP_912993;SNP_913072;SNP_912993;SNP_913137	4.778164e-12;9.887282e-08;2.421058e-08;1.231409e-12;1.229735e-08;1.986809e-12;2.127708e-13;6.345659e-13;9.321119e-12;1.929822e-09;3.642607e-13;2.325433e-13;1.925584e-11;3.796935e-11;1.977645e-10	15
4	SORBI_3004G127066	MGDG(16:0_18:1);SQDG(16:0_18:1);TG(16:1_20:1_20:2);TG(16:1_20:1_22:1);TG(18:0_18:2_22:0);TG(18:1_18:1_20:3);TG(18:1_18:3_22:0);TG(18:1_20:0_22:1);TG(18:1_20:1_22:1);TG(18:1_20:3_22:0);TG(18:2_18:2_22:1);TG(18:2_20:2_22:2);TG(18:2_20:3_21:0);TG(18:2_20:3_22:0);TG(18:2_22:0_22:3)	29;17;27;16;26;23;27;26;31;25;27;26;14;25;28	SNP_15441081;SNP_15441081;SNP_15432316;SNP_15433644;SNP_15432316;SNP_15432316;SNP_15432316;SNP_15432316;SNP_15432316;SNP_15432055;SNP_15432316;SNP_15432316;SNP_15443829;SNP_15432316;SNP_15432316	3.898071e-17;6.895991e-11;3.505232e-09;2.143396e-16;2.214746e-17;6.882901e-08;5.843509e-20;1.553103e-32;1.144279e-57;6.060636e-36;3.347093e-25;9.59756e-13;3.403699e-15;9.783687e-26;1.759405e-51	15
5	SORBI_3005G148950	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:0_20:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	4;2;3;4;4;5;4;3;3;2;4;2;3;2;2	SNP_61715312;SNP_61715312;SNP_61715312;SNP_61715312;SNP_61715312;SNP_61697975;SNP_61715312;SNP_61715312;SNP_61697975;SNP_61715312;SNP_61715312;SNP_61697975;SNP_61715312;SNP_61715312;SNP_61715312	1.551627e-16;6.128868e-11;4.670463e-13;1.237501e-14;1.28115e-11;1.816391e-15;1.036789e-11;2.297216e-13;9.706843e-13;4.428764e-12;8.887043e-15;9.688685e-09;1.265269e-12;1.061615e-08;8.86216e-11	15
1	SORBI_3001G276400	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(16:0_16:0_20:1);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2)	139;137;135;116;102;104;58;58;102;69;72;73;75;82	SNP_53871155;SNP_53871047;SNP_53871047;SNP_53871155;SNP_53870550;SNP_53871155;SNP_53870455;SNP_53870608;SNP_53870455;SNP_53870455;SNP_53870608;SNP_53870455;SNP_53870455;SNP_53870608	4.360805e-11;8.864647e-11;6.269417e-12;6.437736e-08;1.47765e-08;1.304166e-09;4.161079e-08;1.722732e-08;1.324558e-08;7.884285e-08;6.869532e-08;3.186299e-08;2.124715e-08;1.956385e-08	14
2	SORBI_3002G164300	MGDG(16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:1_18:1_18:1);TG(18:0_18:0_20:1);TG(18:0_18:2_18:2);TG(18:1_20:0_22:1);TG(18:1_20:1_22:1);TG(18:1_20:3_22:0);TG(18:2_22:0_22:3)	64;33;29;40;17;27;9;34;8;30;5;7;9;12	SNP_50975588;SNP_51000456;SNP_51000456;SNP_51000456;SNP_51000471;SNP_51000456;SNP_51026977;SNP_51000456;SNP_51032486;SNP_51000456;SNP_51026194;SNP_51032722;SNP_51007717;SNP_51026113	9.556073e-08;6.426319e-11;3.546928e-11;1.528872e-09;6.859343e-11;1.970428e-11;2.924437e-10;1.215103e-10;4.117377e-08;3.535761e-11;1.673054e-09;1.553631e-14;3.739481e-10;2.216696e-13	14
8	SORBI_3008G064400	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	53;54;54;53;56;68;52;55;54;46;53;52;49;64	SNP_7051426;SNP_7051426;SNP_7051426;SNP_7051426;SNP_7051426;SNP_7051284;SNP_7051426;SNP_7051426;SNP_7051284;SNP_7051426;SNP_7051426;SNP_7051426;SNP_7051284;SNP_7051284	1.541987e-14;2.672178e-10;2.251007e-18;4.510127e-16;1.83104e-17;3.021433e-15;5.817383e-15;4.699731e-17;9.872433e-17;4.0512e-08;3.346493e-15;1.423371e-16;1.793309e-08;2.808577e-13	14
8	SORBI_3008G064500	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	29;31;30;29;30;41;29;33;29;21;30;29;29;34	SNP_7058855;SNP_7058769;SNP_7058855;SNP_7058855;SNP_7058855;SNP_7058769;SNP_7058855;SNP_7058855;SNP_7058855;SNP_7058855;SNP_7058855;SNP_7058855;SNP_7058855;SNP_7058769	1.541987e-14;2.672178e-10;2.251007e-18;4.510127e-16;1.83104e-17;3.021433e-15;5.817383e-15;4.699731e-17;9.872433e-17;4.0512e-08;3.346493e-15;1.423371e-16;1.793309e-08;2.808577e-13	14
9	SORBI_3009G090566	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	19;27;21;20;19;29;16;18;22;16;17;17;18;44	SNP_17733050;SNP_17727457;SNP_17733050;SNP_17733050;SNP_17733050;SNP_17733050;SNP_17733050;SNP_17733328;SNP_17733050;SNP_17733187;SNP_17733050;SNP_17733050;SNP_17733187;SNP_17727392	1.625629e-18;7.397805e-09;2.141097e-12;6.323804e-22;5.966715e-10;4.457488e-17;2.818221e-18;3.164471e-23;2.190053e-28;3.6424e-14;2.515104e-18;1.472664e-20;1.559846e-14;7.906525e-12	14
