Chromosome	gene	max_pvalue	phenotype	phenotype_number
1	SORBI_3001G187600	9.82841e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,_2R_6R__2_methyl_6_tridecylpiperidine_,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G187700	9.82841e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,_2R_6R__2_methyl_6_tridecylpiperidine_,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G188700	5.914209e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,_2R_6R__2_methyl_6_tridecylpiperidine_,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G188800	7.200675e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,_2R_6R__2_methyl_6_tridecylpiperidine_,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G188900	6.773493e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,_2R_6R__2_methyl_6_tridecylpiperidine_,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G189000	6.773493e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,_2R_6R__2_methyl_6_tridecylpiperidine_,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G189100	6.773493e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,_2R_6R__2_methyl_6_tridecylpiperidine_,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G328800	9.474538e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,1_9_Dideoxyforskolin_.part12_SAP_bialleles_MAF_0.05.assoc_annotation,13_Keto_9Z_11E_octadecadienoic_acid_.part14_SAP_bialleles_MAF_0.05.assoc_annotation,16_16_Dimethylprostaglandin_A1_.part16_SAP_bialleles_MAF_0.05.assoc_annotation,19_Norandrosterone_.part17_SAP_bialleles_MAF_0.05.assoc_annotation,9_12_Octadecadiynoic_Acid_,9_Oxo_10_E__12_E__octadecadienoic_acid_,Empenthrin_,FA_18_4__,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G328850	9.474538e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,1_9_Dideoxyforskolin_.part12_SAP_bialleles_MAF_0.05.assoc_annotation,13_Keto_9Z_11E_octadecadienoic_acid_.part14_SAP_bialleles_MAF_0.05.assoc_annotation,16_16_Dimethylprostaglandin_A1_.part16_SAP_bialleles_MAF_0.05.assoc_annotation,19_Norandrosterone_.part17_SAP_bialleles_MAF_0.05.assoc_annotation,9_12_Octadecadiynoic_Acid_,9_Oxo_10_E__12_E__octadecadienoic_acid_,Empenthrin_,FA_18_4__,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation	10
1	SORBI_3001G328900	9.474538e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_,1_9_Dideoxyforskolin_.part12_SAP_bialleles_MAF_0.05.assoc_annotation,13_Keto_9Z_11E_octadecadienoic_acid_.part14_SAP_bialleles_MAF_0.05.assoc_annotation,16_16_Dimethylprostaglandin_A1_.part16_SAP_bialleles_MAF_0.05.assoc_annotation,19_Norandrosterone_.part17_SAP_bialleles_MAF_0.05.assoc_annotation,9_12_Octadecadiynoic_Acid_,9_Oxo_10_E__12_E__octadecadienoic_acid_,Empenthrin_,FA_18_4__,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation	10
2	SORBI_3002G026300	7.451349e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,13_Keto_9Z_11E_octadecadienoic_acid_.part14_SAP_bialleles_MAF_0.05.assoc_annotation,9_12_Octadecadiynoic_Acid_,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,Empenthrin_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__.part16_SAP_bialleles_MAF_0.05.assoc_annotation,Nandrolone_.part18_SAP_bialleles_MAF_0.05.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
2	SORBI_3002G031200	6.579382e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part3_SAP_bialleles_MAF_0.05_2.assoc_annotation,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,4_alpha___beta__Hydroxyprostanozol_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,9_Oxo_11__3_pentyl_2_oxiranyl__10E_undecenoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part24_SAP_bialleles_MAF_0.05_2.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__mod_sub_control_all_lipids_BLUPs_rename.part13_SAP_bialleles_MAF_0.05_2.assoc_annotation,Nandrolone_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
2	SORBI_3002G031301	6.579382e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part3_SAP_bialleles_MAF_0.05_2.assoc_annotation,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,4_alpha___beta__Hydroxyprostanozol_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,9_Oxo_11__3_pentyl_2_oxiranyl__10E_undecenoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part24_SAP_bialleles_MAF_0.05_2.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__mod_sub_control_all_lipids_BLUPs_rename.part13_SAP_bialleles_MAF_0.05_2.assoc_annotation,Nandrolone_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
2	SORBI_3002G031400	6.579382e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part3_SAP_bialleles_MAF_0.05_2.assoc_annotation,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,4_alpha___beta__Hydroxyprostanozol_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,9_Oxo_11__3_pentyl_2_oxiranyl__10E_undecenoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part24_SAP_bialleles_MAF_0.05_2.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__mod_sub_control_all_lipids_BLUPs_rename.part13_SAP_bialleles_MAF_0.05_2.assoc_annotation,Nandrolone_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
2	SORBI_3002G031500	6.579382e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part3_SAP_bialleles_MAF_0.05_2.assoc_annotation,11_14_17_Eicosatrienoic_acid__Z_Z_Z___.part13_SAP_bialleles_MAF_0.05.assoc_annotation,4_alpha___beta__Hydroxyprostanozol_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,9_Oxo_11__3_pentyl_2_oxiranyl__10E_undecenoic_acid_mod_sub_control_all_lipids_BLUPs_rename.part24_SAP_bialleles_MAF_0.05_2.assoc_annotation,Cembrane_Diterpene_minus_Me_.part22_SAP_bialleles_MAF_0.05.assoc_annotation,Docosapentaenamide_,h_22_methandriol_m_,Hydroperoxy_fatty_acid__18_3__mod_sub_control_all_lipids_BLUPs_rename.part13_SAP_bialleles_MAF_0.05_2.assoc_annotation,Nandrolone_mod_sub_control_all_lipids_BLUPs_rename.part19_SAP_bialleles_MAF_0.05_2.assoc_annotation,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol_.part13_SAP_bialleles_MAF_0.05.assoc_annotation	10
