Chromosome	gene	max_pvalue	phenotype	phenotype_number
2	SORBI_3002G026300	5.86894e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,1_2_dihydroxyheptadec_16_yn_4_yl_acetate,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,4_alpha___beta__Hydroxyprostanozol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,DG_16_0_,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,Nandrolone,NCGC00164361_03_decanedioic_acid,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	17
2	SORBI_3002G026500	7.218053e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,1_2_dihydroxyheptadec_16_yn_4_yl_acetate,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,4_alpha___beta__Hydroxyprostanozol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,DG_16_0_,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,Nandrolone,NCGC00164361_03_decanedioic_acid,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	17
4	SORBI_3004G102200	8.547432e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,16_16_Dimethylprostaglandin_A1,19_Norandrosterone,4_4__Sulfonylbis_2__prop_2_en_1_yl_phenol_,4_alpha___beta__Hydroxyprostanozol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	17
6	SORBI_3006G215800	7.50504e-06	14_15__Epoxy_5Z_8Z_11Z_eicosatrienoic_acid__methyl_ester,5_6__Epoxy_8Z_11Z_14Z_eicosatrienoic_acid__methyl_ester,8_9__Epoxy_5Z_11Z_14Z_eicosatrienoic_acid__methyl_ester,DG_34_1_,DG_34_2_,DG_36_5_,DGDG_34_1_,DGDG_34_2_,DGDG_34_3_,MG_12_0_,MG_16_0_,MG_18_2_,MG_18_3_,MGDG_34_3_,MGDG_36_4_,MGDG_36_5_,MGDG_36_6_	17
1	SORBI_3001G033200	5.226266e-06	_2R_6R__2_methyl_6_tridecylpiperidine,1_9_Dideoxyforskolin,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,3_Methoxylimaprost,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cer_24_1_,Docosapentaenamide,FA_18_4_,FA_22_1_,h_22_methandriol_m,LPC_16_0_,LPE_16_0_,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
1	SORBI_3001G033300	9.757253e-06	1_9_Dideoxyforskolin,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,19_Norandrosterone,3_Methoxylimaprost,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cer_24_1_,Docosapentaenamide,FA_18_4_,FA_22_1_,h_22_methandriol_m,LPC_16_0_,LPE_16_0_,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
1	SORBI_3001G200100	7.975254e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,1_9_Dideoxyforskolin,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,16_16_Dimethylprostaglandin_A1,19_Norandrosterone,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cer_24_1_,DG_38_3_,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
4	SORBI_3004G090400	7.255321e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Austinoneol,Cembrane_Diterpene_minus_Me,Dipterocarpol,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,LPC_16_0_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
4	SORBI_3004G090500	7.255321e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Austinoneol,Cembrane_Diterpene_minus_Me,Dipterocarpol,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,LPC_16_0_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
4	SORBI_3004G090600	7.255321e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Austinoneol,Cembrane_Diterpene_minus_Me,Dipterocarpol,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,LPC_16_0_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
4	SORBI_3004G307800	2.75275e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,4_alpha___beta__Hydroxyprostanozol,7_Oxocholesterol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cholesta_4_6_dien_3_one,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
5	SORBI_3005G087900	9.378468e-06	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,14_15__Epoxy_5Z_8Z_11Z_eicosatrienoic_acid__methyl_ester,4_alpha___beta__Hydroxyprostanozol,5_6__Epoxy_8Z_11Z_14Z_eicosatrienoic_acid__methyl_ester,8_9__Epoxy_5Z_11Z_14Z_eicosatrienoic_acid__methyl_ester,AEG_o_30_2_,Cembrane_Diterpene_minus_Me,DG_18_3_,Di__gamma__linolenin_6c_9c_12c_,Didodecyl_3_3__thiodipropionate,Docosapentaenamide,Empenthrin,MG_18_3_,MGDG_36_6_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
6	SORBI_3006G214900	8.999862e-06	13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,AEG_o_34_4_,DG_34_1_,DG_34_2_,DG_34_3_,DG_36_5_,DGDG_34_2_,FA_18_4_,FA_22_1_,GalCer_d38_3_,MG_12_0_,MG_16_0_,MG_18_2_,MGDG_36_5_	16
10	SORBI_3010G220800	9.92873e-06	1_9_Dideoxyforskolin,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,16_16_Dimethylprostaglandin_A1,19_Norandrosterone,4_alpha___beta__Hydroxyprostanozol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Docosapentaenamide,Empenthrin,FA_18_4_,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	16
1	SORBI_3001G031600	9.174934e-06	_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,3_Methoxylimaprost,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cer_24_1_,Docosapentaenamide,Empenthrin,FA_18_4_,FA_22_1_,h_22_methandriol_m,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
1	SORBI_3001G031700	9.174934e-06	_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,3_Methoxylimaprost,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cer_24_1_,Docosapentaenamide,Empenthrin,FA_18_4_,FA_22_1_,h_22_methandriol_m,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
1	SORBI_3001G033400	9.757253e-06	1_9_Dideoxyforskolin,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,19_Norandrosterone,3_Methoxylimaprost,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cer_24_1_,Docosapentaenamide,FA_18_4_,FA_22_1_,h_22_methandriol_m,LPC_16_0_,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
1	SORBI_3001G180800	7.585593e-06	_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,3_Methoxylimaprost,7_Oxocholesterol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Cer_24_1_,Cholesta_4_6_dien_3_one,DG_36_6_,Docosapentaenamide,FA_18_4_,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
1	SORBI_3001G187600	9.49561e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,4_alpha___beta__Hydroxyprostanozol,7_Oxocholesterol,9_12_Octadecadiynoic_Acid,Cembrane_Diterpene_minus_Me,Cholesta_4_6_dien_3_one,Docosapentaenamide,Empenthrin,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
1	SORBI_3001G187800	9.425363e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,3_Methoxylimaprost,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Docosapentaenamide,Empenthrin,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,LPE_16_0_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
1	SORBI_3001G187900	8.021539e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,4_alpha___beta__Hydroxyprostanozol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Docosapentaenamide,Empenthrin,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,LPE_16_0_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
1	SORBI_3001G188000	7.796805e-06	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,4_alpha___beta__Hydroxyprostanozol,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,Cembrane_Diterpene_minus_Me,Docosapentaenamide,Empenthrin,h_22_methandriol_m,Hydroperoxy_fatty_acid__18_3_,LPE_16_0_,Nandrolone,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	15
