Chromosome	gene	max_pvalue	phenotype	phenotype_number
2	SORBI_3002G115300	9.931533e-06	DG_34_4__,DGDG_36_5__,SQDG_34_2__,TG_50_3__,TG_50_6__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_9__,TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	17
1	SORBI_3001G311601	6.476912e-06	DG_34_1__,DG_36_2__,DGDG_34_2__,DGDG_36_2__,DGDG_36_3__,DGDG_36_6__,MG_12_0__,MGDG_36_4__,PE_34_2__,PE_36_2__,PE_36_4__,PG_34_1__,SQDG_32_0__,SQDG_34_1__,SQDG_36_3__,SQDG_36_5__	16
3	SORBI_3003G169600	4.566578e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
3	SORBI_3003G169700	4.566578e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
3	SORBI_3003G169800	4.566578e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
5	SORBI_3005G041700	4.502459e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
5	SORBI_3005G041800	4.502459e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
5	SORBI_3005G041900	4.502459e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
5	SORBI_3005G042000	4.502459e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
5	SORBI_3005G042100	4.502459e-06	DG_34_3__,DG_38_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_8__,TG_56_9__	16
6	SORBI_3006G214000	6.004347e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_34_4__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_36_3__,MG_12_0__,MG_16_0__,MG_18_2__,MGDG_36_4__,MGDG_36_5__,SQDG_34_4__,SQDG_36_4__	16
6	SORBI_3006G214200	6.004347e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_34_4__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_36_3__,MG_12_0__,MG_16_0__,MG_18_2__,MGDG_36_4__,MGDG_36_5__,SQDG_34_4__,SQDG_36_4__	16
1	SORBI_3001G311500	7.532012e-06	DG_34_1__,DG_36_2__,DGDG_34_2__,DGDG_36_2__,DGDG_36_3__,DGDG_36_6__,MG_12_0__,PE_34_2__,PE_36_2__,PE_36_4__,PG_34_1__,SQDG_32_0__,SQDG_34_1__,SQDG_36_3__,SQDG_36_5__	15
1	SORBI_3001G311833	8.782885e-06	DG_34_1__,DG_36_2__,DG_36_3__,DG_36_4__,DGDG_36_2__,DGDG_36_3__,DGDG_36_6__,MG_16_0__,MGDG_36_4__,PE_34_2__,PE_36_2__,PE_36_4__,SQDG_36_3__,TG_56_6__,TG_56_9__	15
1	SORBI_3001G311866	8.782885e-06	DG_34_1__,DG_36_2__,DG_36_3__,DG_36_4__,DGDG_36_2__,DGDG_36_3__,DGDG_36_6__,MG_16_0__,MGDG_36_4__,PE_34_2__,PE_36_2__,PE_36_4__,SQDG_36_3__,TG_56_6__,TG_56_9__	15
2	SORBI_3002G115200	9.931533e-06	DG_34_4__,SQDG_34_2__,TG_50_3__,TG_50_6__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__,TG_56_9__,TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	15
2	SORBI_3002G374700	9.87938e-06	DGTS_34_5__,TG_46_3__,TG_48_4__,TG_50_2__,TG_50_3__,TG_52_3__,TG_56_4__,TG_56_5__,TG_58_2__,TG_58_4__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	15
6	SORBI_3006G207900	8.722252e-06	DG_34_1__,DG_34_2__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MGDG_36_5__,MGDG_36_6__,PE_34_2__,TG_50_4__,TG_54_7__	15
6	SORBI_3006G208000	8.722252e-06	DG_34_1__,DG_34_2__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MGDG_36_5__,MGDG_36_6__,PE_34_2__,TG_50_4__,TG_54_7__	15
6	SORBI_3006G208050	8.722252e-06	DG_34_1__,DG_34_2__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MGDG_36_5__,MGDG_36_6__,PE_34_2__,TG_50_4__,TG_54_7__	15
6	SORBI_3006G214600	7.659753e-06	DG_18_3__,DG_34_1__,DG_34_2__,DG_34_3__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_36_5__,MGDG_36_6__,PG_34_1__,SQDG_34_3__	15
6	SORBI_3006G214700	7.659753e-06	DG_18_3__,DG_34_1__,DG_34_2__,DG_34_3__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_36_5__,MGDG_36_6__,PG_34_1__,SQDG_34_3__	15
6	SORBI_3006G215500	9.868962e-06	DG_34_1__,DG_34_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_34_3__,MGDG_36_4__,MGDG_36_5__,MGDG_36_6__,PG_34_1__	15
6	SORBI_3006G215600	7.50504e-06	DG_34_1__,DG_34_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_34_3__,MGDG_36_4__,MGDG_36_5__,MGDG_36_6__,PG_34_1__	15
6	SORBI_3006G215650	7.50504e-06	DG_34_1__,DG_34_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_34_3__,MGDG_36_4__,MGDG_36_5__,MGDG_36_6__,PG_34_1__	15
6	SORBI_3006G215700	7.50504e-06	DG_34_1__,DG_34_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_34_3__,MGDG_36_4__,MGDG_36_5__,MGDG_36_6__,PG_34_1__	15
6	SORBI_3006G215750	7.50504e-06	DG_34_1__,DG_34_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_34_3__,MGDG_36_4__,MGDG_36_5__,MGDG_36_6__,PG_34_1__	15
1	SORBI_3001G042800	9.78113e-06	DG_36_2__,PS_36_2__,TG_50_5__,TG_52_3__,TG_52_4__,TG_52_5__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	14
1	SORBI_3001G311900	8.782885e-06	DG_34_1__,DG_36_2__,DG_36_3__,DG_36_4__,DGDG_36_2__,DGDG_36_3__,DGDG_36_6__,MG_16_0__,MGDG_36_4__,PE_34_2__,PE_36_2__,PE_36_4__,SQDG_36_3__,TG_56_6__	14
2	SORBI_3002G115075	9.931533e-06	DG_34_4__,SQDG_34_2__,TG_50_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__,TG_56_9__,TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	14
2	SORBI_3002G115100	9.931533e-06	DG_34_4__,SQDG_34_2__,TG_50_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__,TG_56_9__,TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	14
2	SORBI_3002G374500	9.87938e-06	TG_46_3__,TG_48_4__,TG_50_2__,TG_50_3__,TG_52_3__,TG_56_4__,TG_56_5__,TG_58_2__,TG_58_4__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	14
2	SORBI_3002G374600	9.87938e-06	TG_46_3__,TG_48_4__,TG_50_2__,TG_50_3__,TG_52_3__,TG_56_4__,TG_56_5__,TG_58_2__,TG_58_4__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	14
2	SORBI_3002G374650	9.87938e-06	TG_46_3__,TG_48_4__,TG_50_2__,TG_50_3__,TG_52_3__,TG_56_4__,TG_56_5__,TG_58_2__,TG_58_4__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	14
5	SORBI_3005G141000	7.487173e-06	TG_52_2__,TG_52_3__,TG_52_4__,TG_52_5__,TG_52_7__,TG_54_3__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_6__	14
6	SORBI_3006G214800	6.729907e-06	DG_18_3__,DG_34_1__,DG_34_2__,DG_34_3__,DG_36_5__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_36_5__,MGDG_36_6__,PG_34_1__,SQDG_34_3__	14
6	SORBI_3006G215800	7.50504e-06	DG_34_1__,DG_34_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_34_3__,MGDG_36_4__,MGDG_36_5__,MGDG_36_6__	14
6	SORBI_3006G216000	8.370716e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_36_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,SQDG_34_1__,TG_50_2__	14
7	SORBI_3007G017900	8.380799e-06	TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_9__	14
7	SORBI_3007G018000	8.380799e-06	TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_54_9__,TG_56_4__,TG_56_5__,TG_56_6__,TG_56_9__	14
9	SORBI_3009G021700	8.859816e-06	TG_44_0__,TG_44_1__,TG_46_0__,TG_46_1__,TG_46_2__,TG_48_0__,TG_48_1__,TG_48_2__,TG_48_3__,TG_50_4__,TG_50_5__,TG_50_6__,TG_52_1__,TG_56_5__	14
2	SORBI_3002G115050	9.931533e-06	SQDG_34_2__,TG_50_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__,TG_56_9__,TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	13
3	SORBI_3003G082401	6.037941e-06	DGDG_36_5__,LPC_16_0__,LPE_16_0__,PS_36_2__,SQDG_34_2__,TG_50_3__,TG_50_4__,TG_50_5__,TG_50_6__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	13
3	SORBI_3003G082500	6.037941e-06	DGDG_36_5__,LPC_16_0__,LPE_16_0__,PS_36_2__,SQDG_34_2__,TG_50_3__,TG_50_4__,TG_50_5__,TG_50_6__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	13
4	SORBI_3004G345600	8.287186e-06	PS_36_2__,TG_44_1__,TG_46_0__,TG_46_1__,TG_46_2__,TG_48_1__,TG_48_2__,TG_50_4__,TG_50_5__,TG_50_6__,TG_52_4__,TG_52_5__,TG_60_4__	13
5	SORBI_3005G083280	9.060259e-06	DG_16_0__,SQDG_36_5__,TG_24_0__,TG_28_0__,TG_46_2__,TG_50_4__,TG_50_5__,TG_52_2__,TG_52_5__,TG_54_2__,TG_54_3__,TG_56_5__,TG_58_3__	13
6	SORBI_3006G215400	9.868962e-06	DG_34_1__,DG_34_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_34_3__,MGDG_36_5__,MGDG_36_6__	13
6	SORBI_3006G215900	8.370716e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_36_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,TG_50_2__	13
6	SORBI_3006G215950	8.370716e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_36_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_34_3__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,TG_50_2__	13
6	SORBI_3006G216100	8.370716e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_36_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,SQDG_34_1__,TG_50_2__	13
6	SORBI_3006G216150	8.370716e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_36_2__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,SQDG_34_1__,TG_50_2__	13
6	SORBI_3006G216800	8.735657e-06	DG_34_1__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_36_5__,MG_18_2__,MGDG_34_1__,MGDG_36_5__,PS_36_2__,SQDG_34_2__,TG_50_4__,TG_50_5__	13
9	SORBI_3009G021800	8.859816e-06	TG_44_0__,TG_44_1__,TG_46_0__,TG_46_1__,TG_46_2__,TG_48_0__,TG_48_1__,TG_48_2__,TG_48_3__,TG_50_4__,TG_50_5__,TG_50_6__,TG_52_1__	13
9	SORBI_3009G021900	8.859816e-06	TG_44_0__,TG_44_1__,TG_46_0__,TG_46_1__,TG_46_2__,TG_48_0__,TG_48_1__,TG_48_2__,TG_48_3__,TG_50_4__,TG_50_5__,TG_50_6__,TG_52_1__	13
9	SORBI_3009G034800	9.098888e-06	TG_50_2__,TG_50_3__,TG_50_4__,TG_50_5__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_56_5__,TG_56_8__,TG_60_5__,TG_60_6__	13
9	SORBI_3009G256601	3.7905e-06	TG_50_3__,TG_50_4__,TG_52_6__,TG_54_2__,TG_54_9__,TG_56_2__,TG_56_4__,TG_56_5__,TG_58_2__,TG_58_3__,TG_58_5__,TG_60_4__,TG_60_5__	13
10	SORBI_3010G073700	8.058263e-06	PS_36_2__,TG_50_3__,TG_54_3__,TG_54_4__,TG_54_6__,TG_56_4__,TG_56_5__,TG_56_6__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	13
10	SORBI_3010G161525	8.655131e-06	TG_44_1__,TG_46_2__,TG_48_3__,TG_50_3__,TG_50_4__,TG_50_6__,TG_56_2__,TG_58_1__,TG_58_2__,TG_58_3__,TG_58_5__,TG_60_4__,TG_60_5__	13
1	SORBI_3001G213400	9.044703e-06	DG_16_0__,DGDG_34_2__,PS_36_2__,TG_24_0__,TG_44_1__,TG_46_2__,TG_50_1__,TG_50_2__,TG_50_4__,TG_50_5__,TG_50_6__,TG_58_1__	12
1	SORBI_3001G213500	9.044703e-06	DG_16_0__,DGDG_34_2__,PS_36_2__,TG_24_0__,TG_44_1__,TG_46_2__,TG_50_1__,TG_50_2__,TG_50_4__,TG_50_5__,TG_50_6__,TG_58_1__	12
2	SORBI_3002G117100	7.823727e-06	TG_50_2__,TG_50_3__,TG_52_2__,TG_56_5__,TG_58_2__,TG_58_3__,TG_58_4__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	12
2	SORBI_3002G117200	7.823727e-06	TG_50_2__,TG_50_3__,TG_52_2__,TG_56_5__,TG_58_2__,TG_58_3__,TG_58_4__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	12
2	SORBI_3002G117300	7.823727e-06	TG_50_2__,TG_50_3__,TG_52_2__,TG_56_5__,TG_58_2__,TG_58_3__,TG_58_4__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	12
4	SORBI_3004G113600	8.252753e-06	DG_16_0__,DGDG_34_3__,TG_24_0__,TG_28_0__,TG_46_2__,TG_46_3__,TG_48_3__,TG_50_2__,TG_50_6__,TG_54_1__,TG_54_4__,TG_58_2__	12
4	SORBI_3004G345500	7.753873e-06	PS_36_2__,TG_44_1__,TG_46_0__,TG_46_1__,TG_46_2__,TG_48_1__,TG_48_2__,TG_50_5__,TG_50_6__,TG_52_4__,TG_52_5__,TG_60_4__	12
6	SORBI_3006G037700	9.119167e-06	MGDG_34_1__,MGDG_36_5__,SQDG_32_0__,TG_46_3__,TG_48_1__,TG_48_4__,TG_52_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_58_3__	12
6	SORBI_3006G093500	8.052789e-06	DG_16_0__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_54_9__,TG_56_5__	12
6	SORBI_3006G093550	8.052789e-06	DG_16_0__,TG_50_6__,TG_52_4__,TG_52_5__,TG_52_6__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_54_9__,TG_56_5__	12
6	SORBI_3006G188200	9.223598e-06	DG_36_2__,DG_36_3__,DG_36_4__,DGDG_34_1__,DGDG_34_2__,DGDG_36_2__,MG_18_2__,TG_50_4__,TG_52_4__,TG_54_5__,TG_54_6__,TG_56_6__	12
6	SORBI_3006G188400	9.223598e-06	DG_36_2__,DG_36_3__,DG_36_4__,DGDG_34_1__,DGDG_34_2__,DGDG_36_2__,MG_18_2__,TG_50_4__,TG_52_4__,TG_54_5__,TG_54_6__,TG_56_6__	12
6	SORBI_3006G188500	9.195554e-06	DG_36_2__,DG_36_3__,DG_36_4__,DGDG_34_1__,DGDG_34_2__,DGDG_36_2__,MG_18_2__,TG_50_4__,TG_52_4__,TG_54_5__,TG_54_6__,TG_56_6__	12
6	SORBI_3006G207800	8.722252e-06	DG_34_1__,DG_34_2__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,PE_34_2__,TG_50_4__,TG_54_7__	12
6	SORBI_3006G216200	8.297678e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_36_5__,SQDG_34_1__	12
6	SORBI_3006G216300	6.829724e-06	DG_34_1__,DG_34_2__,DG_34_3__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,MG_18_3__,MGDG_36_5__	12
6	SORBI_3006G216600	8.339512e-06	DG_34_1__,DG_34_2__,DG_36_4__,DG_36_5__,DGDG_34_1__,DGDG_34_2__,DGDG_36_5__,MG_12_0__,MG_18_2__,MGDG_34_1__,MGDG_36_5__,SQDG_34_2__	12
7	SORBI_3007G017800	8.736875e-06	TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_54_9__,TG_56_5__,TG_56_6__	12
7	SORBI_3007G106800	9.628215e-06	DGDG_36_5__,SQDG_34_2__,SQDG_36_5__,TG_44_1__,TG_46_1__,TG_48_1__,TG_48_3__,TG_50_1__,TG_52_2__,TG_54_5__,TG_54_6__,TG_58_1__	12
7	SORBI_3007G106850	9.628215e-06	DGDG_36_5__,SQDG_34_2__,SQDG_36_5__,TG_44_1__,TG_46_1__,TG_48_1__,TG_48_3__,TG_50_1__,TG_52_2__,TG_54_5__,TG_54_6__,TG_58_1__	12
8	SORBI_3008G148900	5.80136e-06	DGDG_34_1__,DGTS_34_5__,TG_42_1__,TG_44_1__,TG_46_0__,TG_46_1__,TG_46_2__,TG_48_1__,TG_48_2__,TG_48_3__,TG_50_1__,TG_54_1__	12
9	SORBI_3009G034700	9.098888e-06	TG_50_2__,TG_50_3__,TG_50_4__,TG_50_5__,TG_52_4__,TG_52_5__,TG_52_6__,TG_52_7__,TG_56_5__,TG_56_8__,TG_60_5__,TG_60_6__	12
10	SORBI_3010G064050	7.78793e-06	TG_52_2__,TG_52_3__,TG_52_6__,TG_54_3__,TG_54_8__,TG_54_9__,TG_56_2__,TG_56_3__,TG_56_4__,TG_56_5__,TG_58_4__,TG_58_6__	12
1	SORBI_3001G022100	9.821866e-06	PS_36_2__,TG_50_4__,TG_50_5__,TG_52_2__,TG_52_4__,TG_54_3__,TG_54_4__,TG_54_6__,TG_54_7__,TG_56_6__,TG_58_6__	11
1	SORBI_3001G022200	9.821866e-06	PS_36_2__,TG_50_4__,TG_50_5__,TG_52_2__,TG_52_4__,TG_54_3__,TG_54_4__,TG_54_6__,TG_54_7__,TG_56_6__,TG_58_6__	11
1	SORBI_3001G041900	8.484652e-06	TG_52_3__,TG_52_4__,TG_52_5__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	11
1	SORBI_3001G042000	8.484652e-06	TG_52_3__,TG_52_4__,TG_52_5__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	11
1	SORBI_3001G042100	8.484652e-06	TG_52_3__,TG_52_4__,TG_52_5__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	11
1	SORBI_3001G042200	4.598509e-06	TG_52_3__,TG_52_4__,TG_52_5__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	11
1	SORBI_3001G042301	2.456188e-06	TG_52_3__,TG_52_4__,TG_52_5__,TG_52_7__,TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	11
