Chromosome	gene	SNP	pvalue	phenotype	phenotype_number
1	SORBI_3001G391300	SNP_67753700,SNP_67754559,SNP_67754654,SNP_67755654,SNP_67755770,SNP_67755872,SNP_67755903,SNP_67756248,SNP_67756580,SNP_67756925,SNP_67757460,SNP_67758379,SNP_67758564,SNP_67758605,SNP_67758759,SNP_67759314,SNP_67760488,SNP_67761636,SNP_67762542,SNP_67762557,SNP_67762692,SNP_67762865,SNP_67763521,SNP_67763571,SNP_67767363,SNP_67768004,SNP_67771509,SNP_67771524,SNP_67771548,SNP_67771560,SNP_67771573,SNP_67771590,SNP_67771594,SNP_67771632,SNP_67771636,SNP_67771637,SNP_67771652,SNP_67771671,SNP_67771674,SNP_67771676,SNP_67771702,SNP_67771710,SNP_67771721,SNP_67771727,SNP_67771922,SNP_67771990,SNP_67772058,SNP_67772084,SNP_67772102,SNP_67772133,SNP_67772368,SNP_67772378,SNP_67772383,SNP_67772393,SNP_67772473,SNP_67772541,SNP_67772573,SNP_67772604,SNP_67772622,SNP_67772625,SNP_67772985,SNP_67773011,SNP_67773066,SNP_67773072,SNP_67773162,SNP_67773188,SNP_67773210,SNP_67773213,SNP_67773241,SNP_67773296,SNP_67773362,SNP_67773401,SNP_67773444,SNP_67773518,SNP_67774828,SNP_67776231,SNP_67778290	6.420769e-06	Chlorophyll a	1
1	SORBI_3001G391400	SNP_67763521,SNP_67763571,SNP_67767363,SNP_67768004,SNP_67771509,SNP_67771524,SNP_67771548,SNP_67771560,SNP_67771573,SNP_67771590,SNP_67771594,SNP_67771632,SNP_67771636,SNP_67771637,SNP_67771652,SNP_67771671,SNP_67771674,SNP_67771676,SNP_67771702,SNP_67771710,SNP_67771721,SNP_67771727,SNP_67771922,SNP_67771990,SNP_67772058,SNP_67772084,SNP_67772102,SNP_67772133,SNP_67772368,SNP_67772378,SNP_67772383,SNP_67772393,SNP_67772473,SNP_67772541,SNP_67772573,SNP_67772604,SNP_67772622,SNP_67772625,SNP_67772985,SNP_67773011,SNP_67773066,SNP_67773072,SNP_67773162,SNP_67773188,SNP_67773210,SNP_67773213,SNP_67773241,SNP_67773296,SNP_67773362,SNP_67773401,SNP_67773444,SNP_67773518,SNP_67774828,SNP_67776231,SNP_67778290,SNP_67783435,SNP_67783436,SNP_67783887,SNP_67783889,SNP_67783890,SNP_67792659	6.420769e-06	Chlorophyll a	1
1	SORBI_3001G397900	SNP_68350353,SNP_68359152,SNP_68359214,SNP_68373277,SNP_68373311,SNP_68373325,SNP_68373326,SNP_68373334	7.054984e-06	Chlorophyll a	1
1	SORBI_3001G398000	SNP_68359152,SNP_68359214,SNP_68373277,SNP_68373311,SNP_68373325,SNP_68373326,SNP_68373334,SNP_68380196,SNP_68380311	7.054984e-06	Chlorophyll a	1
1	SORBI_3001G444700	SNP_72152355,SNP_72152364,SNP_72152394,SNP_72152449,SNP_72152499,SNP_72152514,SNP_72152537,SNP_72152566,SNP_72152577,SNP_72152601,SNP_72152630,SNP_72152705,SNP_72152707,SNP_72152716,SNP_72152739,SNP_72152753,SNP_72152793,SNP_72152835,SNP_72152905,SNP_72152958,SNP_72153046,SNP_72153141,SNP_72153172,SNP_72153185,SNP_72153217,SNP_72153224,SNP_72153274,SNP_72153280,SNP_72153289,SNP_72153416,SNP_72153421,SNP_72153458,SNP_72153617,SNP_72153648,SNP_72153650,SNP_72153927,SNP_72153941,SNP_72153993,SNP_72154003,SNP_72154038,SNP_72154070,SNP_72154184,SNP_72154229,SNP_72154322,SNP_72154324,SNP_72154410,SNP_72154426,SNP_72154504,SNP_72154528,SNP_72154536,SNP_72154563,SNP_72154584,SNP_72154655,SNP_72154689,SNP_72154691,SNP_72154712,SNP_72154726,SNP_72154732,SNP_72154742,SNP_72154747,SNP_72154762,SNP_72154805,SNP_72154811,SNP_72154818,SNP_72154839,SNP_72154954,SNP_72154959,SNP_72154972,SNP_72155274,SNP_72155315,SNP_72155484,SNP_72155504,SNP_72155546,SNP_72155549,SNP_72155576,SNP_72155623,SNP_72155649,SNP_72155672,SNP_72155680,SNP_72155712,SNP_72155764,SNP_72155772,SNP_72155787,SNP_72155803,SNP_72155817,SNP_72155830,SNP_72155845,SNP_72155847,SNP_72155849,SNP_72155891,SNP_72155912,SNP_72156368,SNP_72156713,SNP_72156720,SNP_72157360,SNP_72157505,SNP_72157526,SNP_72157602,SNP_72157670,SNP_72157687,SNP_72157697,SNP_72157709,SNP_72157843,SNP_72158061,SNP_72158106,SNP_72158234,SNP_72158418,SNP_72158430,SNP_72158433,SNP_72158443,SNP_72158872,SNP_72159001,SNP_72159011,SNP_72159016,SNP_72159237,SNP_72159310,SNP_72159469,SNP_72159472,SNP_72159726,SNP_72160056,SNP_72160057,SNP_72160080,SNP_72160188,SNP_72160255,SNP_72160388,SNP_72160730,SNP_72160749,SNP_72160917,SNP_72160965,SNP_72160982,SNP_72160999,SNP_72161068,SNP_72161102,SNP_72161184,SNP_72161194,SNP_72161241,SNP_72161280,SNP_72161339,SNP_72161342,SNP_72161357,SNP_72161381,SNP_72161415,SNP_72161416,SNP_72161427,SNP_72161439,SNP_72161474,SNP_72161477,SNP_72161541,SNP_72161558,SNP_72161573,SNP_72161579,SNP_72161617,SNP_72161629,SNP_72161667,SNP_72161669,SNP_72161675,SNP_72161717,SNP_72161727,SNP_72161735,SNP_72161986,SNP_72162029,SNP_72162082,SNP_72162266,SNP_72162317,SNP_72162341,SNP_72162355,SNP_72162365,SNP_72162395,SNP_72162681,SNP_72162697,SNP_72162764,SNP_72162780,SNP_72162866,SNP_72162873,SNP_72163120,SNP_72163122,SNP_72163359,SNP_72163469,SNP_72163474,SNP_72163486,SNP_72163491,SNP_72163515,SNP_72163554,SNP_72163632,SNP_72163697,SNP_72163699,SNP_72163703,SNP_72163715,SNP_72163809,SNP_72163812,SNP_72163830,SNP_72163904,SNP_72163907,SNP_72163912,SNP_72163924,SNP_72163941,SNP_72163942,SNP_72163967,SNP_72163977,SNP_72163995,SNP_72164010,SNP_72164013,SNP_72164017,SNP_72164056,SNP_72164063,SNP_72164084,SNP_72164101,SNP_72164109,SNP_72164118,SNP_72164121,SNP_72164135,SNP_72164156,SNP_72164176,SNP_72164177,SNP_72164202,SNP_72164204,SNP_72164243,SNP_72164244,SNP_72164255,SNP_72164276,SNP_72164315,SNP_72164370,SNP_72164396,SNP_72164400,SNP_72164415,SNP_72164466,SNP_72164486,SNP_72164499,SNP_72164502,SNP_72164507,SNP_72164533,SNP_72164555,SNP_72164585,SNP_72164588,SNP_72164593,SNP_72164622,SNP_72164643,SNP_72165628,SNP_72165631,SNP_72165649,SNP_72165650,SNP_72165694,SNP_72165706,SNP_72165727,SNP_72166806,SNP_72166834,SNP_72166933,SNP_72166976,SNP_72166980,SNP_72166987,SNP_72167047,SNP_72168504,SNP_72169130,SNP_72170358,SNP_72171095,SNP_72171409,SNP_72172074,SNP_72172119,SNP_72172122,SNP_72172349,SNP_72172415,SNP_72172536,SNP_72172629,SNP_72172638,SNP_72172809,SNP_72172919,SNP_72173120,SNP_72173154,SNP_72173847,SNP_72173856,SNP_72173871,SNP_72173967,SNP_72173970,SNP_72173981,SNP_72175205,SNP_72175207,SNP_72175208,SNP_72175379,SNP_72175387,SNP_72175396,SNP_72175428,SNP_72175432,SNP_72175448,SNP_72175636,SNP_72175650,SNP_72175655,SNP_72175660,SNP_72175662,SNP_72175664,SNP_72175669,SNP_72175676,SNP_72175681,SNP_72175685,SNP_72175716,SNP_72175816,SNP_72175821,SNP_72175840,SNP_72175847,SNP_72176130,SNP_72176149,SNP_72176165,SNP_72176187,SNP_72176200,SNP_72176260,SNP_72176289,SNP_72176309,SNP_72176316,SNP_72176326,SNP_72176335,SNP_72176372,SNP_72176378,SNP_72176410,SNP_72176426,SNP_72176514,SNP_72176536,SNP_72176569,SNP_72176599,SNP_72176610,SNP_72176666,SNP_72176681,SNP_72176705,SNP_72176715,SNP_72176776,SNP_72176889,SNP_72176908,SNP_72176920,SNP_72176992,SNP_72177007,SNP_72177085,SNP_72177128,SNP_72177177,SNP_72177223,SNP_72177564,SNP_72177568,SNP_72177588,SNP_72177683,SNP_72177688,SNP_72177716,SNP_72177861,SNP_72177875,SNP_72177884,SNP_72177936,SNP_72177952	9.215478e-06	Chlorophyll a	1
1	SORBI_3001G444800	SNP_72154805,SNP_72154811,SNP_72154818,SNP_72154839,SNP_72154954,SNP_72154959,SNP_72154972,SNP_72155274,SNP_72155315,SNP_72155484,SNP_72155504,SNP_72155546,SNP_72155549,SNP_72155576,SNP_72155623,SNP_72155649,SNP_72155672,SNP_72155680,SNP_72155712,SNP_72155764,SNP_72155772,SNP_72155787,SNP_72155803,SNP_72155817,SNP_72155830,SNP_72155845,SNP_72155847,SNP_72155849,SNP_72155891,SNP_72155912,SNP_72156368,SNP_72156713,SNP_72156720,SNP_72157360,SNP_72157505,SNP_72157526,SNP_72157602,SNP_72157670,SNP_72157687,SNP_72157697,SNP_72157709,SNP_72157843,SNP_72158061,SNP_72158106,SNP_72158234,SNP_72158418,SNP_72158430,SNP_72158433,SNP_72158443,SNP_72158872,SNP_72159001,SNP_72159011,SNP_72159016,SNP_72159237,SNP_72159310,SNP_72159469,SNP_72159472,SNP_72159726,SNP_72160056,SNP_72160057,SNP_72160080,SNP_72160188,SNP_72160255,SNP_72160388,SNP_72160730,SNP_72160749,SNP_72160917,SNP_72160965,SNP_72160982,SNP_72160999,SNP_72161068,SNP_72161102,SNP_72161184,SNP_72161194,SNP_72161241,SNP_72161280,SNP_72161339,SNP_72161342,SNP_72161357,SNP_72161381,SNP_72161415,SNP_72161416,SNP_72161427,SNP_72161439,SNP_72161474,SNP_72161477,SNP_72161541,SNP_72161558,SNP_72161573,SNP_72161579,SNP_72161617,SNP_72161629,SNP_72161667,SNP_72161669,SNP_72161675,SNP_72161717,SNP_72161727,SNP_72161735,SNP_72161986,SNP_72162029,SNP_72162082,SNP_72162266,SNP_72162317,SNP_72162341,SNP_72162355,SNP_72162365,SNP_72162395,SNP_72162681,SNP_72162697,SNP_72162764,SNP_72162780,SNP_72162866,SNP_72162873,SNP_72163120,SNP_72163122,SNP_72163359,SNP_72163469,SNP_72163474,SNP_72163486,SNP_72163491,SNP_72163515,SNP_72163554,SNP_72163632,SNP_72163697,SNP_72163699,SNP_72163703,SNP_72163715,SNP_72163809,SNP_72163812,SNP_72163830,SNP_72163904,SNP_72163907,SNP_72163912,SNP_72163924,SNP_72163941,SNP_72163942,SNP_72163967,SNP_72163977,SNP_72163995,SNP_72164010,SNP_72164013,SNP_72164017,SNP_72164056,SNP_72164063,SNP_72164084,SNP_72164101,SNP_72164109,SNP_72164118,SNP_72164121,SNP_72164135,SNP_72164156,SNP_72164176,SNP_72164177,SNP_72164202,SNP_72164204,SNP_72164243,SNP_72164244,SNP_72164255,SNP_72164276,SNP_72164315,SNP_72164370,SNP_72164396,SNP_72164400,SNP_72164415,SNP_72164466,SNP_72164486,SNP_72164499,SNP_72164502,SNP_72164507,SNP_72164533,SNP_72164555,SNP_72164585,SNP_72164588,SNP_72164593,SNP_72164622,SNP_72164643,SNP_72165628,SNP_72165631,SNP_72165649,SNP_72165650,SNP_72165694,SNP_72165706,SNP_72165727,SNP_72166806,SNP_72166834,SNP_72166933,SNP_72166976,SNP_72166980,SNP_72166987,SNP_72167047,SNP_72168504,SNP_72169130,SNP_72170358,SNP_72171095,SNP_72171409,SNP_72172074,SNP_72172119,SNP_72172122,SNP_72172349,SNP_72172415,SNP_72172536,SNP_72172629,SNP_72172638,SNP_72172809,SNP_72172919,SNP_72173120,SNP_72173154,SNP_72173847,SNP_72173856,SNP_72173871,SNP_72173967,SNP_72173970,SNP_72173981,SNP_72175205,SNP_72175207,SNP_72175208,SNP_72175379,SNP_72175387,SNP_72175396,SNP_72175428,SNP_72175432,SNP_72175448,SNP_72175636,SNP_72175650,SNP_72175655,SNP_72175660,SNP_72175662,SNP_72175664,SNP_72175669,SNP_72175676,SNP_72175681,SNP_72175685,SNP_72175716,SNP_72175816,SNP_72175821,SNP_72175840,SNP_72175847,SNP_72176130,SNP_72176149,SNP_72176165,SNP_72176187,SNP_72176200,SNP_72176260,SNP_72176289,SNP_72176309,SNP_72176316,SNP_72176326,SNP_72176335,SNP_72176372,SNP_72176378,SNP_72176410,SNP_72176426,SNP_72176514,SNP_72176536,SNP_72176569,SNP_72176599,SNP_72176610,SNP_72176666,SNP_72176681,SNP_72176705,SNP_72176715,SNP_72176776,SNP_72176889,SNP_72176908,SNP_72176920,SNP_72176992,SNP_72177007,SNP_72177085,SNP_72177128,SNP_72177177,SNP_72177223,SNP_72177564,SNP_72177568,SNP_72177588,SNP_72177683,SNP_72177688,SNP_72177716,SNP_72177861,SNP_72177875,SNP_72177884,SNP_72177936,SNP_72177952	9.215478e-06	Chlorophyll a	1
1	SORBI_3001G444900	SNP_72157843,SNP_72158061,SNP_72158106,SNP_72158234,SNP_72158418,SNP_72158430,SNP_72158433,SNP_72158443,SNP_72158872,SNP_72159001,SNP_72159011,SNP_72159016,SNP_72159237,SNP_72159310,SNP_72159469,SNP_72159472,SNP_72159726,SNP_72160056,SNP_72160057,SNP_72160080,SNP_72160188,SNP_72160255,SNP_72160388,SNP_72160730,SNP_72160749,SNP_72160917,SNP_72160965,SNP_72160982,SNP_72160999,SNP_72161068,SNP_72161102,SNP_72161184,SNP_72161194,SNP_72161241,SNP_72161280,SNP_72161339,SNP_72161342,SNP_72161357,SNP_72161381,SNP_72161415,SNP_72161416,SNP_72161427,SNP_72161439,SNP_72161474,SNP_72161477,SNP_72161541,SNP_72161558,SNP_72161573,SNP_72161579,SNP_72161617,SNP_72161629,SNP_72161667,SNP_72161669,SNP_72161675,SNP_72161717,SNP_72161727,SNP_72161735,SNP_72161986,SNP_72162029,SNP_72162082,SNP_72162266,SNP_72162317,SNP_72162341,SNP_72162355,SNP_72162365,SNP_72162395,SNP_72162681,SNP_72162697,SNP_72162764,SNP_72162780,SNP_72162866,SNP_72162873,SNP_72163120,SNP_72163122,SNP_72163359,SNP_72163469,SNP_72163474,SNP_72163486,SNP_72163491,SNP_72163515,SNP_72163554,SNP_72163632,SNP_72163697,SNP_72163699,SNP_72163703,SNP_72163715,SNP_72163809,SNP_72163812,SNP_72163830,SNP_72163904,SNP_72163907,SNP_72163912,SNP_72163924,SNP_72163941,SNP_72163942,SNP_72163967,SNP_72163977,SNP_72163995,SNP_72164010,SNP_72164013,SNP_72164017,SNP_72164056,SNP_72164063,SNP_72164084,SNP_72164101,SNP_72164109,SNP_72164118,SNP_72164121,SNP_72164135,SNP_72164156,SNP_72164176,SNP_72164177,SNP_72164202,SNP_72164204,SNP_72164243,SNP_72164244,SNP_72164255,SNP_72164276,SNP_72164315,SNP_72164370,SNP_72164396,SNP_72164400,SNP_72164415,SNP_72164466,SNP_72164486,SNP_72164499,SNP_72164502,SNP_72164507,SNP_72164533,SNP_72164555,SNP_72164585,SNP_72164588,SNP_72164593,SNP_72164622,SNP_72164643,SNP_72165628,SNP_72165631,SNP_72165649,SNP_72165650,SNP_72165694,SNP_72165706,SNP_72165727,SNP_72166806,SNP_72166834,SNP_72166933,SNP_72166976,SNP_72166980,SNP_72166987,SNP_72167047,SNP_72168504,SNP_72169130,SNP_72170358,SNP_72171095,SNP_72171409,SNP_72172074,SNP_72172119,SNP_72172122,SNP_72172349,SNP_72172415,SNP_72172536,SNP_72172629,SNP_72172638,SNP_72172809,SNP_72172919,SNP_72173120,SNP_72173154,SNP_72173847,SNP_72173856,SNP_72173871,SNP_72173967,SNP_72173970,SNP_72173981,SNP_72175205,SNP_72175207,SNP_72175208,SNP_72175379,SNP_72175387,SNP_72175396,SNP_72175428,SNP_72175432,SNP_72175448,SNP_72175636,SNP_72175650,SNP_72175655,SNP_72175660,SNP_72175662,SNP_72175664,SNP_72175669,SNP_72175676,SNP_72175681,SNP_72175685,SNP_72175716,SNP_72175816,SNP_72175821,SNP_72175840,SNP_72175847,SNP_72176130,SNP_72176149,SNP_72176165,SNP_72176187,SNP_72176200,SNP_72176260,SNP_72176289,SNP_72176309,SNP_72176316,SNP_72176326,SNP_72176335,SNP_72176372,SNP_72176378,SNP_72176410,SNP_72176426,SNP_72176514,SNP_72176536,SNP_72176569,SNP_72176599,SNP_72176610,SNP_72176666,SNP_72176681,SNP_72176705,SNP_72176715,SNP_72176776,SNP_72176889,SNP_72176908,SNP_72176920,SNP_72176992,SNP_72177007,SNP_72177085,SNP_72177128,SNP_72177177,SNP_72177223,SNP_72177564,SNP_72177568,SNP_72177588,SNP_72177683,SNP_72177688,SNP_72177716,SNP_72177861,SNP_72177875,SNP_72177884,SNP_72177936,SNP_72177952,SNP_72182922,SNP_72184193,SNP_72184803,SNP_72184874	9.215478e-06	Chlorophyll a	1
1	SORBI_3001G445000	SNP_72168504,SNP_72169130,SNP_72170358,SNP_72171095,SNP_72171409,SNP_72172074,SNP_72172119,SNP_72172122,SNP_72172349,SNP_72172415,SNP_72172536,SNP_72172629,SNP_72172638,SNP_72172809,SNP_72172919,SNP_72173120,SNP_72173154,SNP_72173847,SNP_72173856,SNP_72173871,SNP_72173967,SNP_72173970,SNP_72173981,SNP_72175205,SNP_72175207,SNP_72175208,SNP_72175379,SNP_72175387,SNP_72175396,SNP_72175428,SNP_72175432,SNP_72175448,SNP_72175636,SNP_72175650,SNP_72175655,SNP_72175660,SNP_72175662,SNP_72175664,SNP_72175669,SNP_72175676,SNP_72175681,SNP_72175685,SNP_72175716,SNP_72175816,SNP_72175821,SNP_72175840,SNP_72175847,SNP_72176130,SNP_72176149,SNP_72176165,SNP_72176187,SNP_72176200,SNP_72176260,SNP_72176289,SNP_72176309,SNP_72176316,SNP_72176326,SNP_72176335,SNP_72176372,SNP_72176378,SNP_72176410,SNP_72176426,SNP_72176514,SNP_72176536,SNP_72176569,SNP_72176599,SNP_72176610,SNP_72176666,SNP_72176681,SNP_72176705,SNP_72176715,SNP_72176776,SNP_72176889,SNP_72176908,SNP_72176920,SNP_72176992,SNP_72177007,SNP_72177085,SNP_72177128,SNP_72177177,SNP_72177223,SNP_72177564,SNP_72177568,SNP_72177588,SNP_72177683,SNP_72177688,SNP_72177716,SNP_72177861,SNP_72177875,SNP_72177884,SNP_72177936,SNP_72177952,SNP_72182922,SNP_72184193,SNP_72184803,SNP_72184874,SNP_72190097	9.215478e-06	Chlorophyll a	1
1	SORBI_3001G445100	SNP_72175716,SNP_72175816,SNP_72175821,SNP_72175840,SNP_72175847,SNP_72176130,SNP_72176149,SNP_72176165,SNP_72176187,SNP_72176200,SNP_72176260,SNP_72176289,SNP_72176309,SNP_72176316,SNP_72176326,SNP_72176335,SNP_72176372,SNP_72176378,SNP_72176410,SNP_72176426,SNP_72176514,SNP_72176536,SNP_72176569,SNP_72176599,SNP_72176610,SNP_72176666,SNP_72176681,SNP_72176705,SNP_72176715,SNP_72176776,SNP_72176889,SNP_72176908,SNP_72176920,SNP_72176992,SNP_72177007,SNP_72177085,SNP_72177128,SNP_72177177,SNP_72177223,SNP_72177564,SNP_72177568,SNP_72177588,SNP_72177683,SNP_72177688,SNP_72177716,SNP_72177861,SNP_72177875,SNP_72177884,SNP_72177936,SNP_72177952,SNP_72182922,SNP_72184193,SNP_72184803,SNP_72184874,SNP_72190097,SNP_72205569,SNP_72206868,SNP_72207190	9.215478e-06	Chlorophyll a	1
2	SORBI_3002G018500	SNP_1689902,SNP_1689930,SNP_1689931,SNP_1689946,SNP_1690103,SNP_1690110,SNP_1690114,SNP_1690123,SNP_1690124,SNP_1690200,SNP_1690453,SNP_1690755,SNP_1690796,SNP_1690994,SNP_1691081,SNP_1691117,SNP_1691121,SNP_1691142,SNP_1694558,SNP_1694594,SNP_1694647,SNP_1694656,SNP_1694663,SNP_1694666,SNP_1694681,SNP_1694873,SNP_1694893,SNP_1694898,SNP_1694924,SNP_1694941,SNP_1694948,SNP_1695009,SNP_1695043,SNP_1695045,SNP_1695093,SNP_1695102,SNP_1695105,SNP_1695155,SNP_1695172,SNP_1695194,SNP_1695203,SNP_1695220,SNP_1695382,SNP_1695404,SNP_1695428,SNP_1695431,SNP_1695568,SNP_1695633,SNP_1695653,SNP_1695685,SNP_1695728,SNP_1695739,SNP_1695740,SNP_1695751,SNP_1695853,SNP_1695870,SNP_1695871,SNP_1695972,SNP_1695976,SNP_1696004,SNP_1696014,SNP_1696036,SNP_1696079,SNP_1696100,SNP_1696237,SNP_1696431,SNP_1696806,SNP_1696808,SNP_1696810,SNP_1696869,SNP_1696898,SNP_1696958,SNP_1696968,SNP_1697145,SNP_1697464,SNP_1697640,SNP_1697666,SNP_1697983,SNP_1698787,SNP_1699666,SNP_1699686,SNP_1701090,SNP_1702376,SNP_1702484,SNP_1702590,SNP_1702657,SNP_1702718,SNP_1702839,SNP_1703507,SNP_1703512,SNP_1703545,SNP_1703600,SNP_1703607,SNP_1703615,SNP_1703698,SNP_1703713,SNP_1703737,SNP_1703764,SNP_1703776,SNP_1703826,SNP_1703855,SNP_1703894,SNP_1703897,SNP_1706602,SNP_1706707,SNP_1707025,SNP_1707928,SNP_1709108,SNP_1709160,SNP_1709202,SNP_1709331,SNP_1709333,SNP_1709377,SNP_1709751,SNP_1709826,SNP_1709886,SNP_1709899,SNP_1709911,SNP_1709923,SNP_1709934,SNP_1709977,SNP_1709982,SNP_1709991,SNP_1710829,SNP_1711133,SNP_1711227,SNP_1711272,SNP_1712541,SNP_1713158,SNP_1713401,SNP_1713535,SNP_1713962,SNP_1714179,SNP_1714275,SNP_1714389,SNP_1714493,SNP_1714581,SNP_1714614,SNP_1714637,SNP_1714692,SNP_1714703,SNP_1714856,SNP_1714881,SNP_1714904,SNP_1715472	2.893311e-07	Chlorophyll a	1
2	SORBI_3002G018600	SNP_1694558,SNP_1694594,SNP_1694647,SNP_1694656,SNP_1694663,SNP_1694666,SNP_1694681,SNP_1694873,SNP_1694893,SNP_1694898,SNP_1694924,SNP_1694941,SNP_1694948,SNP_1695009,SNP_1695043,SNP_1695045,SNP_1695093,SNP_1695102,SNP_1695105,SNP_1695155,SNP_1695172,SNP_1695194,SNP_1695203,SNP_1695220,SNP_1695382,SNP_1695404,SNP_1695428,SNP_1695431,SNP_1695568,SNP_1695633,SNP_1695653,SNP_1695685,SNP_1695728,SNP_1695739,SNP_1695740,SNP_1695751,SNP_1695853,SNP_1695870,SNP_1695871,SNP_1695972,SNP_1695976,SNP_1696004,SNP_1696014,SNP_1696036,SNP_1696079,SNP_1696100,SNP_1696237,SNP_1696431,SNP_1696806,SNP_1696808,SNP_1696810,SNP_1696869,SNP_1696898,SNP_1696958,SNP_1696968,SNP_1697145,SNP_1697464,SNP_1697640,SNP_1697666,SNP_1697983,SNP_1698787,SNP_1699666,SNP_1699686,SNP_1701090,SNP_1702376,SNP_1702484,SNP_1702590,SNP_1702657,SNP_1702718,SNP_1702839,SNP_1703507,SNP_1703512,SNP_1703545,SNP_1703600,SNP_1703607,SNP_1703615,SNP_1703698,SNP_1703713,SNP_1703737,SNP_1703764,SNP_1703776,SNP_1703826,SNP_1703855,SNP_1703894,SNP_1703897,SNP_1706602,SNP_1706707,SNP_1707025,SNP_1707928,SNP_1709108,SNP_1709160,SNP_1709202,SNP_1709331,SNP_1709333,SNP_1709377,SNP_1709751,SNP_1709826,SNP_1709886,SNP_1709899,SNP_1709911,SNP_1709923,SNP_1709934,SNP_1709977,SNP_1709982,SNP_1709991,SNP_1710829,SNP_1711133,SNP_1711227,SNP_1711272,SNP_1712541,SNP_1713158,SNP_1713401,SNP_1713535,SNP_1713962,SNP_1714179,SNP_1714275,SNP_1714389,SNP_1714493,SNP_1714581,SNP_1714614,SNP_1714637,SNP_1714692,SNP_1714703,SNP_1714856,SNP_1714881,SNP_1714904,SNP_1715472,SNP_1715627,SNP_1715630,SNP_1715634,SNP_1715658,SNP_1715663,SNP_1715749,SNP_1715797,SNP_1715810,SNP_1715828,SNP_1715861,SNP_1715865,SNP_1715885,SNP_1715891,SNP_1715973,SNP_1715976,SNP_1715977,SNP_1715990,SNP_1715997,SNP_1716039,SNP_1716040,SNP_1716047,SNP_1716060,SNP_1716085,SNP_1716097,SNP_1716117,SNP_1716125,SNP_1716136,SNP_1716138,SNP_1716152,SNP_1716187,SNP_1716189,SNP_1716193	2.893311e-07	Chlorophyll a	1
2	SORBI_3002G018700	SNP_1698787,SNP_1699666,SNP_1699686,SNP_1701090,SNP_1702376,SNP_1702484,SNP_1702590,SNP_1702657,SNP_1702718,SNP_1702839,SNP_1703507,SNP_1703512,SNP_1703545,SNP_1703600,SNP_1703607,SNP_1703615,SNP_1703698,SNP_1703713,SNP_1703737,SNP_1703764,SNP_1703776,SNP_1703826,SNP_1703855,SNP_1703894,SNP_1703897,SNP_1706602,SNP_1706707,SNP_1707025,SNP_1707928,SNP_1709108,SNP_1709160,SNP_1709202,SNP_1709331,SNP_1709333,SNP_1709377,SNP_1709751,SNP_1709826,SNP_1709886,SNP_1709899,SNP_1709911,SNP_1709923,SNP_1709934,SNP_1709977,SNP_1709982,SNP_1709991,SNP_1710829,SNP_1711133,SNP_1711227,SNP_1711272,SNP_1712541,SNP_1713158,SNP_1713401,SNP_1713535,SNP_1713962,SNP_1714179,SNP_1714275,SNP_1714389,SNP_1714493,SNP_1714581,SNP_1714614,SNP_1714637,SNP_1714692,SNP_1714703,SNP_1714856,SNP_1714881,SNP_1714904,SNP_1715472,SNP_1715627,SNP_1715630,SNP_1715634,SNP_1715658,SNP_1715663,SNP_1715749,SNP_1715797,SNP_1715810,SNP_1715828,SNP_1715861,SNP_1715865,SNP_1715885,SNP_1715891,SNP_1715973,SNP_1715976,SNP_1715977,SNP_1715990,SNP_1715997,SNP_1716039,SNP_1716040,SNP_1716047,SNP_1716060,SNP_1716085,SNP_1716097,SNP_1716117,SNP_1716125,SNP_1716136,SNP_1716138,SNP_1716152,SNP_1716187,SNP_1716189,SNP_1716193,SNP_1724917	2.893311e-07	Chlorophyll a	1
2	SORBI_3002G018800	SNP_1703826,SNP_1703855,SNP_1703894,SNP_1703897,SNP_1706602,SNP_1706707,SNP_1707025,SNP_1707928,SNP_1709108,SNP_1709160,SNP_1709202,SNP_1709331,SNP_1709333,SNP_1709377,SNP_1709751,SNP_1709826,SNP_1709886,SNP_1709899,SNP_1709911,SNP_1709923,SNP_1709934,SNP_1709977,SNP_1709982,SNP_1709991,SNP_1710829,SNP_1711133,SNP_1711227,SNP_1711272,SNP_1712541,SNP_1713158,SNP_1713401,SNP_1713535,SNP_1713962,SNP_1714179,SNP_1714275,SNP_1714389,SNP_1714493,SNP_1714581,SNP_1714614,SNP_1714637,SNP_1714692,SNP_1714703,SNP_1714856,SNP_1714881,SNP_1714904,SNP_1715472,SNP_1715627,SNP_1715630,SNP_1715634,SNP_1715658,SNP_1715663,SNP_1715749,SNP_1715797,SNP_1715810,SNP_1715828,SNP_1715861,SNP_1715865,SNP_1715885,SNP_1715891,SNP_1715973,SNP_1715976,SNP_1715977,SNP_1715990,SNP_1715997,SNP_1716039,SNP_1716040,SNP_1716047,SNP_1716060,SNP_1716085,SNP_1716097,SNP_1716117,SNP_1716125,SNP_1716136,SNP_1716138,SNP_1716152,SNP_1716187,SNP_1716189,SNP_1716193,SNP_1724917,SNP_1728674	2.893311e-07	Chlorophyll a	1
2	SORBI_3002G018901	SNP_1738457,SNP_1738513,SNP_1738592,SNP_1738694,SNP_1738756,SNP_1738875,SNP_1738947,SNP_1742589,SNP_1743896,SNP_1744391,SNP_1746401,SNP_1746518,SNP_1746630,SNP_1757202,SNP_1759251,SNP_1759341,SNP_1759353,SNP_1759468,SNP_1759490,SNP_1759524,SNP_1759613,SNP_1760318,SNP_1761284	5.465086e-06	Chlorophyll a	1
